arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,veto_rate,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_R037_Severe,4,2026-04-14,2026-04-13,2026-04-28,2026-04-27,SW2,1,10,20,0,0.0,LITE;SNDK;KOS;ICHR;VIAV;STRO;IMMX;SPIR;MOD;MOVE;TNGX;RLAY;KGS;TOYO;VAL;PARR;SATL;POWL;ELVN;VRT,LITE;SNDK;KOS;ICHR;VIAV;STRO;IMMX;SPIR;MOD;MOVE;TNGX;RLAY;KGS;TOYO;VAL;PARR;SATL;POWL;ELVN;VRT,,,0.03956985112445628,0.03956985112445628,0.03956985112445628,0.0
Arm_R037_Severe,4,2026-04-28,2026-04-27,2026-05-12,2026-05-11,SW2,1,10,20,1,0.05,MXL;FBYD;LITE;TNGX;ICHR;VIAV;SNDK;TH;STRO;KOS;STTK;MRVL;OBE;PARR;POWL;NVTS;STM;RLAY;ELVN;VRT,FBYD;LITE;TNGX;ICHR;VIAV;SNDK;TH;STRO;KOS;STTK;MRVL;OBE;PARR;POWL;NVTS;STM;RLAY;ELVN;VRT;KGS,MXL,KGS,0.08829376133943154,0.060776203384351545,0.06075120338435155,2.5e-05
Arm_R037_Severe,4,2026-05-12,2026-05-11,2026-05-27,2026-05-26,SW2,1,10,20,0,0.0,SNDK;STRO;SATL;TH;NVTS;PENG;FLEX;SITM;FBYD;MRVL;KOPN;FCEL;STRL;VIAV;POET;NBIS;VECO;LINC;PAYS;VICR,SNDK;STRO;SATL;TH;NVTS;PENG;FLEX;SITM;FBYD;MRVL;KOPN;FCEL;STRL;VIAV;POET;NBIS;VECO;LINC;PAYS;VICR,,,0.07075406018198635,0.07075406018198635,0.07075406018198635,0.0
Arm_R037_Severe,4,2026-05-27,2026-05-26,2026-06-10,2026-06-09,SW2,1,10,20,2,0.1,HYLN;SATL;PENG;MRVL;VSH;TH;VPG;SNDK;SPIR;RDW;FBYD;MOVE;KOPN;VECO;FLEX;STM;LUNR;LQDA;PAYS;PLUG,SATL;PENG;MRVL;VSH;TH;VPG;SNDK;SPIR;RDW;MOVE;KOPN;VECO;FLEX;STM;LUNR;LQDA;PAYS;PLUG;RKLB;ELA,FBYD;HYLN,ELA;RKLB,-0.08331112967290591,-0.09403762151829087,-0.09408762151829086,5e-05
Arm_R037_Severe,4,2026-06-10,2026-06-09,2026-06-25,2026-06-24,SW2,1,10,20,3,0.15,MXL;VSH;PENG;MRVL;HPP;SNDK;RXO;FLEX;STM;FCEL;VECO;HUT;KOPN;WEST;FBYD;GEO;SANM;ELA;IART;PCT,MRVL;HPP;SNDK;RXO;FLEX;STM;FCEL;VECO;HUT;KOPN;WEST;FBYD;GEO;SANM;ELA;IART;PCT;NBIS;STRL;SATL,MXL;PENG;VSH,NBIS;SATL;STRL,0.02052168428862113,0.010507242410405931,0.010432242410405931,7.500000000000001e-05
Arm_R037_Severe,4,2026-06-25,2026-06-24,2026-07-10,2026-07-09,SW2,1,10,20,2,0.1,MXL;VPG;SNDK;HPP;WEST;HYLN;STM;NBIS;FLEX;LQDA;TH;FBYD;URGN;HUT;ULCC;KLC;SMTC;VECO;SITM;MTRN,SNDK;HPP;WEST;HYLN;STM;NBIS;FLEX;LQDA;TH;FBYD;URGN;HUT;ULCC;KLC;SMTC;VECO;SITM;MTRN;HELE;NWPX,MXL;VPG,HELE;NWPX,-0.052461794455113044,-0.05519692478364181,-0.055246924783641814,5e-05
Arm_R037_Severe,5,2021-10-26,2021-10-25,2021-11-09,2021-11-08,TRAIN,0,10,20,0,0.0,UPST;HUT;RSI;ENTA;SPSC;LC;SITM;LEU;WFRD;RRC;LAC;SM;KOS;TIPT;PCTY;HRMY;SSYS;MGY;KE;FLNG,UPST;HUT;RSI;ENTA;SPSC;LC;SITM;LEU;WFRD;RRC;LAC;SM;KOS;TIPT;PCTY;HRMY;SSYS;MGY;KE;FLNG,,,0.06940165295849213,0.06940165295849213,0.06940165295849213,0.0
Arm_R037_Severe,5,2021-11-09,2021-11-08,2021-11-23,2021-11-22,TRAIN,0,10,20,0,0.0,LEU;ENTA;ENVX;WFRD;SM;HUT;UPST;LQDA;LAC;UUUU;UROY;LTBR;ZETA;LCID;PBT;RRC;ZS;LOB;TGTX;MTDR,LEU;ENTA;ENVX;WFRD;SM;HUT;UPST;LQDA;LAC;UUUU;UROY;LTBR;ZETA;LCID;PBT;RRC;ZS;LOB;TGTX;MTDR,,,-0.1382095900376335,-0.1382095900376335,-0.1382095900376335,0.0
Arm_R037_Severe,5,2021-11-23,2021-11-22,2021-12-08,2021-12-07,TRAIN,0,10,20,0,0.0,ENVX;LEU;PBT;LCID;WFRD;LAC;REAX;WD;LOB;SM;FLNG;RCUS;HRI;UUUU;SAIA;VG;KFRC;PLUG;ICL;MTDR,ENVX;LEU;PBT;LCID;WFRD;LAC;REAX;WD;LOB;SM;FLNG;RCUS;HRI;UUUU;SAIA;VG;KFRC;PLUG;ICL;MTDR,,,-0.04995714697093416,-0.04995714697093416,-0.04995714697093416,0.0
Arm_R037_Severe,5,2021-12-08,2021-12-07,2021-12-22,2021-12-21,TRAIN,0,10,20,0,0.0,REAX;ENVX;PBT;LCID;VRDN;WFRD;LOB;VET;MRVL;WD;MGTX;SAIA;FMAO;FIX;FLR;MLI;TGLS;SLAB;KOS;SM,REAX;ENVX;PBT;LCID;VRDN;WFRD;LOB;VET;MRVL;WD;MGTX;SAIA;FMAO;FIX;FLR;MLI;TGLS;SLAB;KOS;SM,,,-0.05710179050325933,-0.05710179050325933,-0.05710179050325933,0.0
Arm_R037_Severe,5,2021-12-22,2021-12-21,2022-01-06,2022-01-05,TRAIN,0,10,20,0,0.0,REAX;PBT;FMAO;FLR;JXN;REXR;LAND;MLI;HPK;MGTX;FIX;IMKTA;EGP;UVE;LEGH;IAG;NXRT;ROG;VRDN;WD,REAX;PBT;FMAO;FLR;JXN;REXR;LAND;MLI;HPK;MGTX;FIX;IMKTA;EGP;UVE;LEGH;IAG;NXRT;ROG;VRDN;WD,,,0.028712952809423514,0.028712952809423514,0.028712952809423514,0.0
Arm_R037_Severe,5,2022-01-06,2022-01-05,2022-01-21,2022-01-20,TRAIN,0,10,20,0,0.0,LQDA;PBT;REAX;FMAO;LAND;JXN;VALU;REXR;LEGH;ROG;FLR;MGTX;MLI;SLAB;NUS;KN;HPK;UVE;NVMI;KEN,LQDA;PBT;REAX;FMAO;LAND;JXN;VALU;REXR;LEGH;ROG;FLR;MGTX;MLI;SLAB;NUS;KN;HPK;UVE;NVMI;KEN,,,-0.05376179519221443,-0.05376179519221443,-0.05376179519221443,0.0
Arm_R037_Severe,5,2022-01-21,2022-01-20,2022-02-04,2022-02-03,TRAIN,0,10,20,0,0.0,VALU;HPK;PBT;FMAO;EPC;UVE;JXN;ROG;LAND;RGC;NUS;LEGH;VET;ICL;LQDA;PLAB;ECPG;PI;FLO;UVV,VALU;HPK;PBT;FMAO;EPC;UVE;JXN;ROG;LAND;RGC;NUS;LEGH;VET;ICL;LQDA;PLAB;ECPG;PI;FLO;UVV,,,-0.0036765476265393144,-0.0036765476265393144,-0.0036765476265393144,0.0
Arm_R037_Severe,5,2022-02-04,2022-02-03,2022-02-18,2022-02-17,TRAIN,0,10,20,0,0.0,VALU;PBT;MKC.V;IMO;VET;LEGH;UTL;KEN;LAND;RGC;FLO;JXN;PFBC;GLP;FMAO;WFG;MSB;EEFT;MSBI;HESM,VALU;PBT;MKC.V;IMO;VET;LEGH;UTL;KEN;LAND;RGC;FLO;JXN;PFBC;GLP;FMAO;WFG;MSB;EEFT;MSBI;HESM,,,-0.0038090433977192384,-0.0038090433977192384,-0.0038090433977192384,0.0
Arm_R037_Severe,5,2022-02-18,2022-02-17,2022-03-07,2022-03-04,TRAIN,0,10,20,0,0.0,RES;VET;PDS;SBLK;EGY;FMAO;HNRG;VALU;MIRM;HPK;HESM;IFS;GNK;IMO;MKC.V;HUN;KEN;VIRT;ECPG;ZIM,RES;VET;PDS;SBLK;EGY;FMAO;HNRG;VALU;MIRM;HPK;HESM;IFS;GNK;IMO;MKC.V;HUN;KEN;VIRT;ECPG;ZIM,,,0.042303171474827775,0.042303171474827775,0.042303171474827775,0.0
Arm_R037_Severe,5,2022-03-07,2022-03-04,2022-03-21,2022-03-18,TRAIN,0,10,20,0,0.0,RES;EGY;VET;HP;PDS;HNRG;REPX;LNTH;GLNG;HPK;NBR;MIRM;STNG;VAL;IMO;PCRX;HESM;VNOM;NTR;MRCY,RES;EGY;VET;HP;PDS;HNRG;REPX;LNTH;GLNG;HPK;NBR;MIRM;STNG;VAL;IMO;PCRX;HESM;VNOM;NTR;MRCY,,,-0.017977229400178082,-0.017977229400178082,-0.017977229400178082,0.0
Arm_R037_Severe,5,2022-03-21,2022-03-18,2022-04-04,2022-04-01,TRAIN,0,10,20,0,0.0,RES;GLNG;PDS;LNTH;VET;KOS;HP;EGY;ZIM;KEN;NBR;PBF;MUR;STNG;VNOM;TH;HNRG;MIRM;FET;IFS,RES;GLNG;PDS;LNTH;VET;KOS;HP;EGY;ZIM;KEN;NBR;PBF;MUR;STNG;VNOM;TH;HNRG;MIRM;FET;IFS,,,0.06979229334288216,0.06979229334288216,0.06979229334288216,0.0
Arm_R037_Severe,5,2022-04-04,2022-04-01,2022-04-19,2022-04-18,TRAIN,0,10,20,0,0.0,RES;PDS;GLNG;KOS;EGY;HP;LNTH;RRC;NBR;VET;PBF;STNG;MUR;RGLD;HQY;HLX;IMO;VIRT;VAL;LNG,RES;PDS;GLNG;KOS;EGY;HP;LNTH;RRC;NBR;VET;PBF;STNG;MUR;RGLD;HQY;HLX;IMO;VIRT;VAL;LNG,,,0.05640101399812873,0.05640101399812873,0.05640101399812873,0.0
Arm_R037_Severe,5,2022-04-19,2022-04-18,2022-05-03,2022-05-02,TRAIN,0,10,20,0,0.0,RES;LNTH;GLNG;STNG;HNRG;GOGO;PDS;HP;EGY;PRCT;NBR;RRC;NTR;GNK;HPK;VALU;TH;RGLD;SSRM;NVGS,RES;LNTH;GLNG;STNG;HNRG;GOGO;PDS;HP;EGY;PRCT;NBR;RRC;NTR;GNK;HPK;VALU;TH;RGLD;SSRM;NVGS,,,-0.1178769253137203,-0.1178769253137203,-0.1178769253137203,0.0
Arm_R037_Severe,5,2022-05-03,2022-05-02,2022-05-17,2022-05-16,TRAIN,0,10,20,0,0.0,LNTH;TH;STNG;PRCT;REI;SAIL;RES;PBF;GLNG;HP;HNRG;RRC;TNK;SLVM;NVGS;GOGO;NTR;UTI;RLMD;SATL,LNTH;TH;STNG;PRCT;REI;SAIL;RES;PBF;GLNG;HP;HNRG;RRC;TNK;SLVM;NVGS;GOGO;NTR;UTI;RLMD;SATL,,,-0.03761538204390106,-0.03761538204390106,-0.03761538204390106,0.0
Arm_R037_Severe,5,2022-05-17,2022-05-16,2022-06-01,2022-05-31,TRAIN,0,10,20,0,0.0,LNTH;STNG;TH;GLNG;NC;NAT;KOS;TNK;MUSA;VHI;MYE;PRCT;PBF;VAL;ULH;HPK;SAIL;TMDX;HP;NVGS,LNTH;STNG;TH;GLNG;NC;NAT;KOS;TNK;MUSA;VHI;MYE;PRCT;PBF;VAL;ULH;HPK;SAIL;TMDX;HP;NVGS,,,0.03459142493140663,0.03459142493140663,0.03459142493140663,0.0
Arm_R037_Severe,5,2022-06-01,2022-05-31,2022-06-15,2022-06-14,TRAIN,0,10,20,1,0.05,STNG;PBF;HYMC;TH;VHI;NC;SLVM;MYE;ULH;GOGO;MUSA;GNE;VMD;GO;PPC;OEC;VAL;TNK;UTHR;GLNG,STNG;PBF;TH;VHI;NC;SLVM;MYE;ULH;GOGO;MUSA;GNE;VMD;GO;PPC;OEC;VAL;TNK;UTHR;GLNG;KRO,HYMC,KRO,-0.05546394032749924,-0.05521491248059988,-0.055239912480599875,2.5e-05
Arm_R037_Severe,5,2022-06-15,2022-06-14,2022-06-30,2022-06-29,TRAIN,0,10,20,0,0.0,STNG;PBF;PBT;VHI;TNK;PARR;HNRG;ELA;HURN;SU;HPK;EGY;IMO;SAIL;NC;PPC;HRB;RGC;PNRG;KRO,STNG;PBF;PBT;VHI;TNK;PARR;HNRG;ELA;HURN;SU;HPK;EGY;IMO;SAIL;NC;PPC;HRB;RGC;PNRG;KRO,,,-0.07724651108582947,-0.07724651108582947,-0.07724651108582947,0.0
Arm_R037_Severe,5,2022-06-30,2022-06-29,2022-07-15,2022-07-14,TRAIN,0,10,20,0,0.0,STNG;HURN;UTHR;VHI;ELA;HNRG;PPC;HRB;ULH;GO;GNE;STKL;POST;GFF;TNK;GDYN;NWPX;PBT;KRO;PBF,STNG;HURN;UTHR;VHI;ELA;HNRG;PPC;HRB;ULH;GO;GNE;STKL;POST;GFF;TNK;GDYN;NWPX;PBT;KRO;PBF,,,-0.018367694262860747,-0.018367694262860747,-0.018367694262860747,0.0
Arm_R037_Severe,5,2022-07-15,2022-07-14,2022-07-29,2022-07-28,TRAIN,0,10,20,0,0.0,TH;RGC;ELA;STNG;ULH;HRB;GNE;STKL;MOD;GO;GFF;UTHR;VMD;IDYA;HURN;FCN;KRUS;MUSA;KFS;FOLD,TH;RGC;ELA;STNG;ULH;HRB;GNE;STKL;MOD;GO;GFF;UTHR;VMD;IDYA;HURN;FCN;KRUS;MUSA;KFS;FOLD,,,0.019247551005521602,0.019247551005521602,0.019247551005521602,0.0
Arm_R037_Severe,5,2022-07-29,2022-07-28,2022-08-12,2022-08-11,TRAIN,0,10,20,0,0.0,TH;SKYT;TRDA;TMDX;VMD;PI;MOD;YMM;PKOH;IDYA;STNG;NSSC;VHI;RYTM;GFF;HRB;KOD;SPXC;STKL;PLAB,TH;SKYT;TRDA;TMDX;VMD;PI;MOD;YMM;PKOH;IDYA;STNG;NSSC;VHI;RYTM;GFF;HRB;KOD;SPXC;STKL;PLAB,,,0.06832321791549945,0.06832321791549945,0.06832321791549945,0.0
Arm_R037_Severe,5,2022-08-12,2022-08-11,2022-08-26,2022-08-25,TRAIN,0,10,20,1,0.05,KRUS;SKYT;ENVX;FLNC;HIMS;PI;LEU;TH;KOD;RXRX;PAYS;PBYI;STAA;MOD;SRPT;RCKT;PLUG;SNDX;TRDA;ULH,KRUS;ENVX;FLNC;HIMS;PI;LEU;TH;KOD;RXRX;PAYS;PBYI;STAA;MOD;SRPT;RCKT;PLUG;SNDX;TRDA;ULH;TMDX,SKYT,TMDX,0.047361917177516984,0.052774877989752125,0.05274987798975213,2.5e-05
Arm_R037_Severe,5,2022-08-26,2022-08-25,2022-09-12,2022-09-09,TRAIN,0,10,20,0,0.0,PAYS;KRUS;TH;PI;KYMR;SKYT;KALV;TRDA;ENVX;FLNC;TMDX;GLBE;OCUL;HIMS;VRDN;SRPT;ENTA;GERN;RGNX;RXRX,PAYS;KRUS;TH;PI;KYMR;SKYT;KALV;TRDA;ENVX;FLNC;TMDX;GLBE;OCUL;HIMS;VRDN;SRPT;ENTA;GERN;RGNX;RXRX,,,-0.04079722785493321,-0.04079722785493321,-0.04079722785493321,0.0
Arm_R037_Severe,5,2022-09-12,2022-09-09,2022-09-26,2022-09-23,TRAIN,0,10,20,1,0.05,RYTM;TMDX;KALV;SRPT;RXRX;GERN;PGEN;RLMD;VRDN;HIMS;TH;PAYS;PI;KYMR;RLAY;FLNC;RIGL;KRUS;NSSC;NUVL,TMDX;KALV;SRPT;RXRX;GERN;PGEN;RLMD;VRDN;HIMS;TH;PAYS;PI;KYMR;RLAY;FLNC;RIGL;KRUS;NSSC;NUVL;PLUG,RYTM,PLUG,-0.16334315643293865,-0.17342501037943728,-0.17345001037943727,2.5e-05
Arm_R037_Severe,5,2022-09-26,2022-09-23,2022-10-10,2022-10-07,TRAIN,0,10,20,1,0.05,RYTM;TH;VRDN;RLMD;IMRX;TNK;VERA;SRPT;IMNM;ENVX;GERN;PAYS;NSSC;ELF;KFS;PI;PEN;HLIT;FLNC;PLMR,TH;VRDN;RLMD;IMRX;TNK;VERA;SRPT;IMNM;ENVX;GERN;PAYS;NSSC;ELF;KFS;PI;PEN;HLIT;FLNC;PLMR;LRMR,RYTM,LRMR,0.004000085621395431,-0.005791171342951566,-0.005816171342951566,2.5e-05
Arm_R037_Severe,5,2022-10-10,2022-10-07,2022-10-24,2022-10-21,TRAIN,0,10,20,0,0.0,RYTM;WFRD;RLMD;ENVX;TNK;GENI;PLMR;HLIT;MUR;HROW;HLX;PAYO;LNG;LPLA;IMRX;WEAV;SRPT;RRX;ZETA;SLVM,RYTM;WFRD;RLMD;ENVX;TNK;GENI;PLMR;HLIT;MUR;HROW;HLX;PAYO;LNG;LPLA;IMRX;WEAV;SRPT;RRX;ZETA;SLVM,,,-0.06880906341867657,-0.06880906341867657,-0.06880906341867657,0.0
Arm_R037_Severe,5,2022-10-24,2022-10-21,2022-11-07,2022-11-04,TRAIN,0,10,20,0,0.0,WFRD;NTNX;TNK;HLIT;VERX;HROW;LRMR;IMRX;RYTM;PARR;MUR;TNGX;RBC;IBKR;ZETA;PACB;LMB;PLMR;HLX;PBF,WFRD;NTNX;TNK;HLIT;VERX;HROW;LRMR;IMRX;RYTM;PARR;MUR;TNGX;RBC;IBKR;ZETA;PACB;LMB;PLMR;HLX;PBF,,,0.010620574986904179,0.010620574986904179,0.010620574986904179,0.0
Arm_R037_Severe,5,2022-11-07,2022-11-04,2022-11-21,2022-11-18,TRAIN,0,10,20,0,0.0,WFRD;HLX;TNGX;TRDA;RBC;MNPR;HROW;HFWA;RNR;RMBS;NTNX;OBT;NUVL;IBKR;MUR;HQY;EME;PBF;SPFI;UNM,WFRD;HLX;TNGX;TRDA;RBC;MNPR;HROW;HFWA;RNR;RMBS;NTNX;OBT;NUVL;IBKR;MUR;HQY;EME;PBF;SPFI;UNM,,,-0.029507754847012468,-0.029507754847012468,-0.029507754847012468,0.0
Arm_R037_Severe,5,2022-11-21,2022-11-18,2022-12-06,2022-12-05,TRAIN,0,10,20,0,0.0,FDMT;WFRD;IBEX;RBC;IDYA;ELF;TNGX;HLX;NUVL;RMBS;EME;SPNT;NTNX;LOPE;FBNC;PACB;HFWA;SANM;RNR;TNK,FDMT;WFRD;IBEX;RBC;IDYA;ELF;TNGX;HLX;NUVL;RMBS;EME;SPNT;NTNX;LOPE;FBNC;PACB;HFWA;SANM;RNR;TNK,,,-0.0028826465628221066,-0.0028826465628221066,-0.0028826465628221066,0.0
Arm_R037_Severe,5,2022-12-06,2022-12-05,2022-12-20,2022-12-19,TRAIN,0,10,20,0,0.0,FDMT;TNGX;IDYA;ROIV;RMBS;IBEX;MSC;RYAM;WFRD;NUVL;IAG;USLM;ZYME;IAUX;PBYI;SANM;FBNC;TR;LPG;GLSI,FDMT;TNGX;IDYA;ROIV;RMBS;IBEX;MSC;RYAM;WFRD;NUVL;IAG;USLM;ZYME;IAUX;PBYI;SANM;FBNC;TR;LPG;GLSI,,,-0.026815085372191922,-0.026815085372191922,-0.026815085372191922,0.0
Arm_R037_Severe,5,2022-12-20,2022-12-19,2023-01-05,2023-01-04,TRAIN,0,10,20,0,0.0,TNGX;ROIV;FDMT;VKTX;IBEX;PBYI;HNRG;RYAM;WFRD;RMBS;POWL;MNKD;REPL;TIPT;RCKT;EPAC;MSC;UTHR;KOP;PBI,TNGX;ROIV;FDMT;VKTX;IBEX;PBYI;HNRG;RYAM;WFRD;RMBS;POWL;MNKD;REPL;TIPT;RCKT;EPAC;MSC;UTHR;KOP;PBI,,,0.04680574732567922,0.04680574732567922,0.04680574732567922,0.0
Arm_R037_Severe,5,2023-01-05,2023-01-04,2023-01-20,2023-01-19,SW1,1,10,20,3,0.15,RYAM;VKTX;IAG;MSC;TNGX;ROIV;MNKD;POWL;PCVX;PBI;MUX;HLX;MTRX;STRL;ODC;TIPT;VRE;ELF;GNW;SPB,IAG;TNGX;ROIV;MNKD;POWL;PCVX;PBI;MUX;HLX;MTRX;STRL;ODC;TIPT;VRE;ELF;GNW;SPB;PRDO;ENR;TR,MSC;RYAM;VKTX,ENR;PRDO;TR,-0.009708193766996946,0.0013065212975095003,0.0012315212975095003,7.500000000000001e-05
Arm_R037_Severe,5,2023-01-20,2023-01-19,2023-02-03,2023-02-02,SW1,1,10,20,0,0.0,MSC;FDMT;PRAX;IAG;RIGL;ROIV;MTRX;VKTX;MUX;VRDN;POWL;PPTA;HIMS;LTH;TGTX;POET;WFRD;PBYI;KALV;FOR,MSC;FDMT;PRAX;IAG;RIGL;ROIV;MTRX;VKTX;MUX;VRDN;POWL;PPTA;HIMS;LTH;TGTX;POET;WFRD;PBYI;KALV;FOR,,,0.05361209747279044,0.05361209747279044,0.05361209747279044,0.0
Arm_R037_Severe,5,2023-02-03,2023-02-02,2023-02-17,2023-02-16,SW1,1,10,20,1,0.05,MSC;FDMT;TGTX;GLSI;RIGL;PRAX;IMMX;LTH;IAG;MTRX;VRDN;HIMS;RIG;POWL;PEN;SMG;PATK;TGLS;SSTK;STM,MSC;FDMT;GLSI;RIGL;PRAX;IMMX;LTH;IAG;MTRX;VRDN;HIMS;RIG;POWL;PEN;SMG;PATK;TGLS;SSTK;STM;PBYI,TGTX,PBYI,-0.06498674054039649,-0.06821162728560128,-0.06823662728560127,2.5e-05
Arm_R037_Severe,5,2023-02-17,2023-02-16,2023-03-06,2023-03-03,SW1,1,10,20,0,0.0,MSC;VKTX;STTK;TGTX;MLTX;LRMR;RIGL;HROW;RIG;POWL;OCUL;RBBN;HIMS;LQDA;PRCH;WFRD;STVN;KD;IDCC;ROIV,MSC;VKTX;STTK;TGTX;MLTX;LRMR;RIGL;HROW;RIG;POWL;OCUL;RBBN;HIMS;LQDA;PRCH;WFRD;STVN;KD;IDCC;ROIV,,,-0.012294301952147906,-0.012294301952147906,-0.012294301952147906,0.0
Arm_R037_Severe,5,2023-03-06,2023-03-03,2023-03-20,2023-03-17,SW1,1,10,20,1,0.05,MSC;MLTX;MTW;RIGL;SKYH;TGTX;HRTG;LRMR;RIG;POWL;PHVS;OCUL;STVN;UVE;WFRD;RBBN;SPOT;HY;LPTH;HIMS,MSC;MLTX;MTW;RIGL;SKYH;TGTX;HRTG;LRMR;RIG;POWL;OCUL;STVN;UVE;WFRD;RBBN;SPOT;HY;LPTH;HIMS;STTK,PHVS,STTK,-0.13125814293492039,-0.1316388388206588,-0.1316638388206588,2.5e-05
Arm_R037_Severe,5,2023-03-20,2023-03-17,2023-04-03,2023-03-31,SW1,1,10,20,0,0.0,VKTX;MLTX;SPOT;SOPH;UVE;MTW;RIOT;PPTA;RELY;EOSE;IDCC;NSIT;OCUL;NVTS;PAYS;IMRX;SLNO;LNTH;HRTG;SMG,VKTX;MLTX;SPOT;SOPH;UVE;MTW;RIOT;PPTA;RELY;EOSE;IDCC;NSIT;OCUL;NVTS;PAYS;IMRX;SLNO;LNTH;HRTG;SMG,,,0.07263101931139128,0.07263101931139128,0.07263101931139128,0.0
Arm_R037_Severe,5,2023-04-03,2023-03-31,2023-04-18,2023-04-17,SW1,1,10,20,0,0.0,SKYH;HY;NVTS;MLTX;SOPH;MTW;IMNM;HIVE;MSTR;SPOT;IMRX;UVE;LNTH;PERI;OCUL;HUT;LMB;MYGN;PDFS;STM,SKYH;HY;NVTS;MLTX;SOPH;MTW;IMNM;HIVE;MSTR;SPOT;IMRX;UVE;LNTH;PERI;OCUL;HUT;LMB;MYGN;PDFS;STM,,,0.01711414531603563,0.01711414531603563,0.01711414531603563,0.0
Arm_R037_Severe,5,2023-04-18,2023-04-17,2023-05-02,2023-05-01,SW1,1,10,20,1,0.05,IMRX;VERX;ELF;VKTX;LNTH;MG;RIOT;HROW;MLTX;HY;SPNT;SPOT;PLPC;EOSE;UVE;STVN;PERI;ENVX;GHM;RDNT,VERX;ELF;VKTX;LNTH;MG;RIOT;HROW;MLTX;HY;SPNT;SPOT;PLPC;EOSE;UVE;STVN;PERI;ENVX;GHM;RDNT;TNK,IMRX,TNK,-0.059060225153105536,-0.05551804816167324,-0.055543048161673235,2.5e-05
Arm_R037_Severe,5,2023-05-02,2023-05-01,2023-05-16,2023-05-15,SW1,1,10,20,0,0.0,IMRX;VKTX;TGTX;MLTX;ELF;PLSE;HROW;HY;MG;LFST;VERX;LNTH;PLPC;STVN;MLP;RELY;RDNT;FOR;TPH;THC,IMRX;VKTX;TGTX;MLTX;ELF;PLSE;HROW;HY;MG;LFST;VERX;LNTH;PLPC;STVN;MLP;RELY;RDNT;FOR;TPH;THC,,,-0.0012691580100759375,-0.0012691580100759375,-0.0012691580100759375,0.0
Arm_R037_Severe,5,2023-05-16,2023-05-15,2023-05-31,2023-05-30,SW1,1,10,20,0,0.0,HRTG;SLNO;LNTH;IMRX;VKTX;LFST;PPTA;PLPC;HY;LMB;RELY;RIOT;FOR;STNE;RDNT;SANA;TGTX;TPH;FCNCA;MYRG,HRTG;SLNO;LNTH;IMRX;VKTX;LFST;PPTA;PLPC;HY;LMB;RELY;RIOT;FOR;STNE;RDNT;SANA;TGTX;TPH;FCNCA;MYRG,,,-0.04991353417353086,-0.04991353417353086,-0.04991353417353086,0.0
Arm_R037_Severe,5,2023-05-31,2023-05-30,2023-06-14,2023-06-13,SW1,1,10,20,0,0.0,SLNO;PLSE;LFST;KOPN;PLPC;RIOT;SKYW;FCNCA;FOR;KODK;STNE;RMBS;TGTX;ECX;SOPH;VSAT;HOV;HRTG;ELF;VKTX,SLNO;PLSE;LFST;KOPN;PLPC;RIOT;SKYW;FCNCA;FOR;KODK;STNE;RMBS;TGTX;ECX;SOPH;VSAT;HOV;HRTG;ELF;VKTX,,,0.0419149906614122,0.0419149906614122,0.0419149906614122,0.0
Arm_R037_Severe,5,2023-06-14,2023-06-13,2023-06-29,2023-06-28,SW1,1,10,20,0,0.0,SLNO;FCNCA;SKYW;JOBY;UPST;KOPN;WEAV;RGTI;NU;PHAT;KRYS;VKTX;VRT;SOFI;TGTX;PLSE;SANA;FLNC;FOR;HOV,SLNO;FCNCA;SKYW;JOBY;UPST;KOPN;WEAV;RGTI;NU;PHAT;KRYS;VKTX;VRT;SOFI;TGTX;PLSE;SANA;FLNC;FOR;HOV,,,-0.043952811952697596,-0.043952811952697596,-0.043952811952697596,0.0
Arm_R037_Severe,5,2023-06-29,2023-06-28,2023-07-14,2023-07-13,SW1,1,10,20,1,0.05,WEAV;VERA;PLSE;UPST;ROOT;JOBY;EOSE;SKYW;NCMI;KOPN;MLTX;W;NU;SOUN;TMC;PHAT;VRT;SLNO;SANA;RGTI,WEAV;VERA;PLSE;UPST;ROOT;JOBY;EOSE;SKYW;KOPN;MLTX;W;NU;SOUN;TMC;PHAT;VRT;SLNO;SANA;RGTI;PHVS,NCMI,PHVS,0.06441563344251132,0.06432669051984895,0.06430169051984895,2.5e-05
Arm_R037_Severe,5,2023-07-14,2023-07-13,2023-07-28,2023-07-27,SW1,1,10,20,2,0.1,RGTI;UPST;WEAV;VERA;HLLY;JOBY;VRT;REAL;MLTX;KOPN;W;ROOT;NU;HUT;SKYW;PLAB;KRUS;STRL;RIVN;KRNT,WEAV;VERA;HLLY;JOBY;VRT;REAL;MLTX;KOPN;W;ROOT;NU;HUT;SKYW;PLAB;KRUS;STRL;RIVN;KRNT;PGY;HOV,RGTI;UPST,HOV;PGY,-0.05141762832785209,-0.050408390003947666,-0.05045839000394767,5e-05
