arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,veto_rate,n_spc_blocked_pool,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_A_1.00_SPC,8,2020-07-30,2020-07-29,2020-08-13,2020-08-12,TRAIN,0,10,20,6,0.3,0,NVAX;KODK;RPRX;THM;KOPN;NAK;RUN;REZI;SITM;STKL;LRN;LEU;LAD;HZO;RH;HL;MTH;LGIH;LINC;LB,RUN;REZI;SITM;STKL;LRN;LEU;LAD;HZO;RH;HL;MTH;LGIH;LINC;LB;SAH;ZM;SOHU;ZS;W;PENN,KODK;KOPN;NAK;NVAX;RPRX;THM,PENN;SAH;SOHU;W;ZM;ZS,-0.04520604345604719,0.0721866142888882,0.0720366142888882,0.00015000000000000001
Arm_A_1.00_SPC,8,2020-08-13,2020-08-12,2020-08-27,2020-08-26,TRAIN,0,10,20,8,0.4,0,RPRX;RUN;NVAX;PBI;LAD;PENN;FLGT;REZI;SOHU;SITM;LB;PLUG;SAH;NBR;HZO;TGB;LINC;RH;STNE;LAC,LAD;REZI;SITM;LB;PLUG;SAH;HZO;TGB;LINC;RH;STNE;LAC;TIGR;LEU;HOV;STRL;HL;KOP;PFSI;LRN,FLGT;NBR;NVAX;PBI;PENN;RPRX;RUN;SOHU,HL;HOV;KOP;LEU;LRN;PFSI;STRL;TIGR,0.01459290520254732,-0.016953468934381107,-0.017153468934381105,0.0002
Arm_A_1.00_SPC,8,2020-08-27,2020-08-26,2020-09-11,2020-09-10,TRAIN,0,10,20,4,0.2,0,RPRX;SOHU;RUN;PLUG;FLGT;SITM;PBI;LAD;NVAX;GOGO;W;TGB;JAN;LMB;LINC;PGEN;REZI;LE;SAIL;PACB,FLGT;SITM;PBI;LAD;NVAX;GOGO;W;TGB;JAN;LMB;LINC;PGEN;REZI;LE;SAIL;PACB;LB;HOV;TFII;YETI,PLUG;RPRX;RUN;SOHU,HOV;LB;TFII;YETI,-0.02718237880436098,-0.033084195252593825,-0.03318419525259383,0.0001
Arm_A_1.00_SPC,8,2020-09-11,2020-09-10,2020-09-25,2020-09-24,TRAIN,0,10,20,3,0.15,0,RPRX;GOGO;RUN;LMB;TGB;PLUG;LAD;SOHU;PENN;PACB;SITM;HL;SAIL;JAN;RH;KURA;LB;NVAX;PAR;LOB,LMB;TGB;PLUG;LAD;SOHU;PENN;PACB;SITM;HL;SAIL;JAN;RH;KURA;LB;NVAX;PAR;LOB;LE;SAM;PBI,GOGO;RPRX;RUN,LE;PBI;SAM,-0.00947998322847311,-0.005783343174808075,-0.005858343174808075,7.500000000000001e-05
Arm_A_1.00_SPC,8,2020-09-25,2020-09-24,2020-10-09,2020-10-08,TRAIN,0,10,20,3,0.15,0,RUN;FBRX;GOGO;PACB;LMB;LB;TGB;PENN;FLGT;LOB;LE;ZG;Z;NVCR;GME;KURA;PBI;TOL;PINS;SOHU,PACB;LMB;LB;TGB;PENN;FLGT;LOB;LE;ZG;Z;NVCR;GME;KURA;PBI;TOL;PINS;SOHU;SITM;GDEN;HL,FBRX;GOGO;RUN,GDEN;HL;SITM,0.14056365549094663,0.1343175096952825,0.1342425096952825,7.500000000000001e-05
Arm_A_1.00_SPC,8,2020-10-09,2020-10-08,2020-10-23,2020-10-22,TRAIN,0,10,20,6,0.3,0,PACB;FBRX;LMB;GOGO;GME;NVCR;LAC;LOB;RUN;PBI;PENN;KURA;PLUG;LQDT;ZG;Z;LB;IESC;HVT;SPT,NVCR;LOB;RUN;PBI;PENN;KURA;PLUG;LQDT;ZG;Z;LB;IESC;HVT;SPT;SITM;IBP;FLGT;LAD;STRL;RRR,FBRX;GME;GOGO;LAC;LMB;PACB,FLGT;IBP;LAD;RRR;SITM;STRL,-0.05902327582170157,-0.03896852399215183,-0.03911852399215183,0.00015000000000000001
Arm_A_1.00_SPC,8,2020-10-23,2020-10-22,2020-11-06,2020-11-05,TRAIN,0,10,20,3,0.15,0,PACB;GME;GOGO;LMB;PBI;LOB;REPL;NVCR;PINS;RRR;KOD;ZM;HVT;PENN;LE;SITM;KTB;SPT;STRL;SNAP,LMB;PBI;LOB;REPL;NVCR;PINS;RRR;KOD;ZM;HVT;PENN;LE;SITM;KTB;SPT;STRL;SNAP;LB;LRMR;KURA,GME;GOGO;PACB,KURA;LB;LRMR,0.02789485214372826,0.049994668031919785,0.04991966803191979,7.500000000000001e-05
Arm_A_1.00_SPC,8,2020-11-06,2020-11-05,2020-11-20,2020-11-19,TRAIN,0,10,20,2,0.1,0,PACB;LOB;KOD;GME;GOGO;SRRK;SNAP;UPWK;SPT;LMB;LRMR;ZM;KURA;HVT;PINS;REPL;STRO;LE;NVCR;KTB,LOB;KOD;GME;GOGO;SNAP;UPWK;SPT;LMB;LRMR;ZM;KURA;HVT;PINS;REPL;STRO;LE;NVCR;KTB;SLM;TGTX,PACB;SRRK,SLM;TGTX,0.08724734916901802,0.09116302129595044,0.09111302129595045,5e-05
Arm_A_1.00_SPC,8,2020-11-20,2020-11-19,2020-12-07,2020-12-04,TRAIN,0,10,20,1,0.05,0,KOD;LOB;UPWK;PACB;GOGO;KTB;GME;SNAP;PINS;STRO;GIII;REPL;LMB;STAA;PLUG;SRRK;GKOS;MGNI;KURA;MMYT,KOD;LOB;UPWK;PACB;GOGO;KTB;GME;SNAP;PINS;STRO;GIII;REPL;LMB;STAA;PLUG;GKOS;MGNI;KURA;MMYT;MNKD,SRRK,MNKD,0.07249019446365394,0.0745233499055624,0.07449834990556241,2.5e-05
Arm_A_1.00_SPC,8,2020-12-07,2020-12-04,2020-12-21,2020-12-18,TRAIN,0,10,20,4,0.2,0,MGNI;PACB;RIOT;STRT;KOD;OCUL;NTLA;MSTR;FCEL;FLR;PKOH;IBEX;RYAM;LOB;SNAP;UPWK;SLS;KTB;PLUG;VCYT,STRT;KOD;OCUL;NTLA;MSTR;FLR;PKOH;IBEX;RYAM;LOB;SNAP;UPWK;SLS;KTB;PLUG;VCYT;VSTM;GIII;PINS;KYMR,FCEL;MGNI;PACB;RIOT,GIII;KYMR;PINS;VSTM,0.0673684086725747,0.06735956376001379,0.06725956376001378,0.0001
Arm_A_1.00_SPC,8,2020-12-21,2020-12-18,2021-01-06,2021-01-05,TRAIN,0,10,20,5,0.25,0,MGNI;KOD;FCEL;STRT;RIOT;SM;LEU;UPWK;NTLA;OCUL;KYMR;JOE;LQDT;PLUG;PACB;SLDB;LOB;IBEX;PKOH;NBR,KOD;STRT;LEU;UPWK;NTLA;OCUL;KYMR;JOE;LQDT;PLUG;PACB;LOB;IBEX;PKOH;NBR;RIG;RARE;KTB;MNKD;VC,FCEL;MGNI;RIOT;SLDB;SM,KTB;MNKD;RARE;RIG;VC,0.045787106377761726,-0.038340217685609586,-0.038465217685609586,0.000125
Arm_A_1.00_SPC,8,2021-01-06,2021-01-05,2021-01-21,2021-01-20,TRAIN,0,10,20,11,0.55,0,RIOT;SM;FCEL;OCGN;MGNI;GEVO;RIG;NTLA;MSTR;NBR;UUUU;STRT;OCUL;KOS;PACB;HNRG;SRRK;LEU;VFF;KOD,UUUU;STRT;OCUL;KOS;PACB;HNRG;LEU;VFF;KOD;LCTX;LMND;KYMR;LSPD;PGEN;STRO;KSS;MT;KALU;PKOH;MG,FCEL;GEVO;MGNI;MSTR;NBR;NTLA;OCGN;RIG;RIOT;SM;SRRK,KALU;KSS;KYMR;LCTX;LMND;LSPD;MG;MT;PGEN;PKOH;STRO,0.12480491494497022,0.08511559399836258,0.08484059399836258,0.00027499999999999996
Arm_A_1.00_SPC,8,2021-01-21,2021-01-20,2021-02-04,2021-02-03,TRAIN,0,10,20,16,0.8,0,FCEL;GEVO;SM;RIOT;MGNI;PLUG;NTLA;RIG;MSTR;HPK;OCGN;TIGR;PACB;SRRK;RMNI;KOPN;TLRY;SSYS;LC;VFF,RMNI;SSYS;LC;VFF;LCTX;UUUU;PHR;NBR;EGY;MYGN;LSPD;PAR;STRO;LMND;REZI;KSS;MG;STTK;PLSE;SKT,FCEL;GEVO;HPK;KOPN;MGNI;MSTR;NTLA;OCGN;PACB;PLUG;RIG;RIOT;SM;SRRK;TIGR;TLRY,EGY;KSS;LCTX;LMND;LSPD;MG;MYGN;NBR;PAR;PHR;PLSE;REZI;SKT;STRO;STTK;UUUU,0.1580918247257506,0.053561043001078654,0.053161043001078656,0.0004
Arm_A_1.00_SPC,8,2021-02-04,2021-02-03,2021-02-19,2021-02-18,TRAIN,0,10,20,19,0.95,0,GEVO;FCEL;SM;RIOT;TIGR;MGNI;MSTR;KOPN;OCGN;PLUG;SNDL;SSYS;RIG;TLRY;EGY;PLSE;FLGT;GME;NVAX;RMNI,RMNI;REI;NTLA;SB;STKL;VFF;HY;MYGN;VCEL;LSPD;LEU;MNKD;NBR;MTDR;LQDT;LC;UPWK;LMND;LGND;RVLV,EGY;FCEL;FLGT;GEVO;GME;KOPN;MGNI;MSTR;NVAX;OCGN;PLSE;PLUG;RIG;RIOT;SM;SNDL;SSYS;TIGR;TLRY,HY;LC;LEU;LGND;LMND;LQDT;LSPD;MNKD;MTDR;MYGN;NBR;NTLA;REI;RVLV;SB;STKL;UPWK;VCEL;VFF,0.11003691857146296,0.03675154992369921,0.036276549923699206,0.000475
Arm_A_1.00_SPC,8,2021-02-19,2021-02-18,2021-03-05,2021-03-04,TRAIN,0,10,20,20,1.0,0,OCGN;RIOT;GEVO;KOPN;MGNI;TIGR;MSTR;REI;FCEL;SM;SNDL;SB;SSYS;PERI;EGY;UUUU;PACB;IMNM;GILT;FLGT,PLSE;URG;TMDX;LEU;IAC;REAL;VCEL;RMNI;SONO;LTBR;NXE;TGB;ROKU;HNRG;MTDR;LCTX;LC;PI;NBR;SBLK,EGY;FCEL;FLGT;GEVO;GILT;IMNM;KOPN;MGNI;MSTR;OCGN;PACB;PERI;REI;RIOT;SB;SM;SNDL;SSYS;TIGR;UUUU,HNRG;IAC;LC;LCTX;LEU;LTBR;MTDR;NBR;NXE;PI;PLSE;REAL;RMNI;ROKU;SBLK;SONO;TGB;TMDX;URG;VCEL,-0.19460622995234866,-0.10182367431255326,-0.10232367431255326,0.0005
Arm_A_1.00_SPC,8,2021-03-05,2021-03-04,2021-03-19,2021-03-18,TRAIN,0,10,20,9,0.45,0,OCGN;RIOT;SM;KOPN;REI;TIGR;GME;GEVO;PERI;SB;MTDR;RMNI;UUUU;EGY;TMDX;RVLV;IMNM;RES;HOV;KRUS,PERI;SB;MTDR;RMNI;UUUU;EGY;TMDX;RVLV;RES;HOV;KRUS;WAL;MGY;NBR;HPK;PBF;MGNI;RNGR;PFBC;RIG,GEVO;GME;IMNM;KOPN;OCGN;REI;RIOT;SM;TIGR,HPK;MGNI;MGY;NBR;PBF;PFBC;RIG;RNGR;WAL,0.06993800333925237,-0.01866997046877387,-0.01889497046877387,0.00022500000000000002
Arm_A_1.00_SPC,8,2021-03-19,2021-03-18,2021-04-05,2021-04-01,TRAIN,0,10,20,12,0.6,0,OCGN;GME;KOPN;RIOT;TIGR;REI;HOV;UPST;GEVO;SB;SM;TMDX;SBLK;KRUS;IMNM;LC;VCEL;MGNI;UNFI;SNDL,SB;TMDX;SBLK;KRUS;LC;VCEL;MGNI;UNFI;MSTR;FLGT;RVLV;PBF;NAK;SONO;UUUU;MTDR;PLAY;WAL;KE;MYGN,GEVO;GME;HOV;IMNM;KOPN;OCGN;REI;RIOT;SM;SNDL;TIGR;UPST,FLGT;KE;MSTR;MTDR;MYGN;NAK;PBF;PLAY;RVLV;SONO;UUUU;WAL,-0.05032634413379877,-0.052347949537379576,-0.05264794953737958,0.00030000000000000003
Arm_A_1.00_SPC,8,2021-04-05,2021-04-01,2021-04-19,2021-04-16,TRAIN,0,10,20,8,0.4,0,KOPN;HOV;GME;REI;SM;UPST;IMNM;MTDR;RIOT;UNFI;PBF;TIPT;RMNI;ICHR;TGLS;IDT;SB;TMDX;MGY;SONO,MTDR;UNFI;PBF;TIPT;RMNI;ICHR;TGLS;IDT;SB;TMDX;MGY;SONO;MOV;TIGR;LB;WAL;LNTH;RES;VCEL;PEN,GME;HOV;IMNM;KOPN;REI;RIOT;SM;UPST,LB;LNTH;MOV;PEN;RES;TIGR;VCEL;WAL,-0.10277173672924933,-0.006918301981653196,-0.007118301981653196,0.0002
Arm_A_1.00_SPC,8,2021-04-19,2021-04-16,2021-05-03,2021-04-30,TRAIN,0,10,20,1,0.05,0,HOV;TIPT;KOPN;LPX;TGLS;LGIH;REI;SONO;MVBF;FLY;IDT;SM;IMKTA;FIX;VHI;SBH;UNFI;MSBI;SNX;GDEN,TIPT;KOPN;LPX;TGLS;LGIH;REI;SONO;MVBF;FLY;IDT;SM;IMKTA;FIX;VHI;SBH;UNFI;MSBI;SNX;GDEN;PBF,HOV,PBF,0.011545953641854628,0.005711246243139202,0.005686246243139202,2.5e-05
Arm_A_1.00_SPC,8,2021-05-03,2021-04-30,2021-05-17,2021-05-14,TRAIN,0,10,20,2,0.1,0,OCGN;ZIM;HOV;GDEN;GNK;MVBF;KTB;SB;TGLS;LPX;TIPT;MTW;SBLK;LB;VHI;RRR;MSBI;FLY;HRI;LOB,HOV;GDEN;GNK;MVBF;KTB;SB;TGLS;LPX;TIPT;MTW;SBLK;LB;VHI;RRR;MSBI;FLY;HRI;LOB;NAVI;LGIH,OCGN;ZIM,LGIH;NAVI,0.03968031424652233,0.06104792439832587,0.06099792439832587,5e-05
Arm_A_1.00_SPC,8,2021-05-17,2021-05-14,2021-06-01,2021-05-28,TRAIN,0,10,20,2,0.1,0,VAL;TGLS;MVBF;GDEN;HOV;TIPT;MTW;IMO;ZIM;GME;LGIH;KTB;LPX;FCN;NAVI;LB;PAG;IHRT;HUBG;EME,TGLS;MVBF;GDEN;HOV;TIPT;MTW;IMO;ZIM;LGIH;KTB;LPX;FCN;NAVI;LB;PAG;IHRT;HUBG;EME;HRI;MTZ,GME;VAL,HRI;MTZ,0.05145156688171197,0.033601864853096734,0.03355186485309673,5e-05
Arm_A_1.00_SPC,8,2021-06-01,2021-05-28,2021-06-15,2021-06-14,TRAIN,0,10,20,2,0.1,0,VAL;TGLS;ZIM;TH;FLNG;TIPT;GDEN;HOV;LGIH;FLY;IMO;EPC;IDT;MTW;VSTM;NAVI;FNV;UPST;SNX;PGNY,ZIM;TH;FLNG;TIPT;GDEN;HOV;LGIH;FLY;IMO;EPC;IDT;MTW;VSTM;NAVI;FNV;UPST;SNX;PGNY;ECPG;IHRT,TGLS;VAL,ECPG;IHRT,-0.014564935723475819,-0.010748886151862392,-0.010798886151862391,5e-05
Arm_A_1.00_SPC,8,2021-06-15,2021-06-14,2021-06-29,2021-06-28,TRAIN,0,10,20,1,0.05,0,VAL;VSTM;FLNG;PDS;TH;TGLS;ZIM;REPX;NAVI;GNK;STAA;IDT;GDEN;IMO;NTNX;NTST;PAGP;RH;VVV;KIDS,VSTM;FLNG;PDS;TH;TGLS;ZIM;REPX;NAVI;GNK;STAA;IDT;GDEN;IMO;NTNX;NTST;PAGP;RH;VVV;KIDS;RM,VAL,RM,-0.018263441168688235,-0.023188939414375376,-0.023213939414375377,2.5e-05
Arm_A_1.00_SPC,8,2021-06-29,2021-06-28,2021-07-14,2021-07-13,TRAIN,0,10,20,1,0.05,0,VAL;PDS;GNK;RZLT;VSTM;SPT;ZIM;GDEN;FLNG;NTNX;TIGR;NVCR;SLS;RDNT;IDT;PANL;IHRT;NTLA;HPK;RVLV,PDS;GNK;RZLT;VSTM;SPT;ZIM;GDEN;FLNG;NTNX;TIGR;NVCR;SLS;RDNT;IDT;PANL;IHRT;NTLA;HPK;RVLV;VRT,VAL,VRT,-0.06548510626732544,-0.06510316566833851,-0.06512816566833851,2.5e-05
Arm_A_1.00_SPC,8,2021-07-14,2021-07-13,2021-07-28,2021-07-27,TRAIN,0,10,20,2,0.1,0,VAL;S;RNGR;IDT;RRC;GDEN;GNK;RDNT;NTLA;PDS;MRLN;PANL;LE;PBT;NAVI;PAY;MTDR;IGIC;THC;FLNG,RNGR;IDT;RRC;GDEN;GNK;RDNT;NTLA;PDS;MRLN;PANL;LE;PBT;NAVI;PAY;MTDR;IGIC;THC;FLNG;IHRT;SPT,S;VAL,IHRT;SPT,-0.060596518632790794,-0.05462102415710374,-0.05467102415710374,5e-05
Arm_A_1.00_SPC,8,2021-07-28,2021-07-27,2021-08-11,2021-08-10,TRAIN,0,10,20,2,0.1,0,VAL;S;IDT;RDNT;LE;RPD;STEP;TFII;KRUS;PBT;IHRT;RNGR;RRC;NTNX;MYRG;ELS;HLI;NAVI;PBH;SAFE,IDT;RDNT;LE;RPD;STEP;TFII;KRUS;PBT;IHRT;RNGR;RRC;NTNX;MYRG;ELS;HLI;NAVI;PBH;SAFE;VEL;ECPG,S;VAL,ECPG;VEL,0.001609141745270839,-0.000712864013625469,-0.0007628640136254691,5e-05
Arm_A_1.00_SPC,8,2021-08-11,2021-08-10,2021-08-25,2021-08-24,TRAIN,0,10,20,1,0.05,0,SITM;GLBE;S;IDT;NTLA;LC;SPT;VICR;PCTY;LE;MXL;STEP;LSPD;KLIC;SKY;MRVL;PHR;ZS;RGEN;RVLV,SITM;GLBE;IDT;NTLA;LC;SPT;VICR;PCTY;LE;MXL;STEP;LSPD;KLIC;SKY;MRVL;PHR;ZS;RGEN;RVLV;KRNT,S,KRNT,0.024526784004966534,0.018251481667328838,0.018226481667328837,2.5e-05
Arm_A_1.00_SPC,8,2021-08-25,2021-08-24,2021-09-09,2021-09-08,TRAIN,0,10,20,1,0.05,0,S;GLBE;SITM;NTLA;SPT;LC;PCTY;MRVI;RGEN;GLOB;VICR;PHR;RPD;LRMR;SPSC;STEP;ZS;TNDM;IDT;IIPR,GLBE;SITM;NTLA;SPT;LC;PCTY;MRVI;RGEN;GLOB;VICR;PHR;RPD;LRMR;SPSC;STEP;ZS;TNDM;IDT;IIPR;GDYN,S,GDYN,0.03802150145322008,0.03936709776520042,0.03934209776520042,2.5e-05
Arm_A_1.00_SPC,8,2021-09-09,2021-09-08,2021-09-23,2021-09-22,TRAIN,0,10,20,1,0.05,0,S;MNDY;SITM;GDYN;LSPD;UPST;SPT;GLOB;RGEN;PCTY;FLYW;LC;LRMR;NTLA;SPSC;RDVT;STEP;RPD;ZS;VICR,MNDY;SITM;GDYN;LSPD;UPST;SPT;GLOB;RGEN;PCTY;FLYW;LC;LRMR;NTLA;SPSC;RDVT;STEP;RPD;ZS;VICR;VRNS,S,VRNS,0.002154503113892761,0.003146816292038998,0.0031218162920389984,2.5e-05
Arm_A_1.00_SPC,8,2021-09-23,2021-09-22,2021-10-07,2021-10-06,TRAIN,0,10,20,1,0.05,0,S;UPST;LIFE;HUT;RGEN;SPSC;SITM;PCTY;FDMT;GLOB;RMNI;LSPD;SPT;VICR;MNDY;RDVT;UROY;PAG;GDYN;TNET,UPST;LIFE;HUT;RGEN;SPSC;SITM;PCTY;FDMT;GLOB;RMNI;LSPD;SPT;VICR;MNDY;RDVT;UROY;PAG;GDYN;TNET;NTLA,S,NTLA,-0.08571016208681251,-0.08341702364658286,-0.08344202364658286,2.5e-05
Arm_A_1.00_SPC,8,2021-10-07,2021-10-06,2021-10-21,2021-10-20,TRAIN,0,10,20,0,0.0,0,UPST;SPSC;HUT;SITM;RSI;TNET;PCTY;HRI;ENTA;IDYA;FLNG;GDYN;RMNI;LC;VICR;NSP;JLL;RGEN;ICLR;NBN,UPST;SPSC;HUT;SITM;RSI;TNET;PCTY;HRI;ENTA;IDYA;FLNG;GDYN;RMNI;LC;VICR;NSP;JLL;RGEN;ICLR;NBN,,,0.04677010505543664,0.04677010505543664,0.04677010505543664,0.0
Arm_A_1.00_SPC,8,2021-10-21,2021-10-20,2021-11-04,2021-11-03,TRAIN,0,10,20,2,0.1,0,UPST;HUT;RSI;LEU;LC;LAC;ENTA;SPSC;KOS;UROY;WFRD;MNDY;HRI;SITM;PBT;TIPT;SM;PBF;URG;RRC,RSI;LEU;LC;LAC;ENTA;SPSC;KOS;UROY;WFRD;MNDY;HRI;SITM;PBT;TIPT;SM;PBF;URG;RRC;GDYN;MGY,HUT;UPST,GDYN;MGY,0.05231513999045129,0.04097619206390902,0.04092619206390902,5e-05
Arm_A_1.00_SPC,8,2021-11-04,2021-11-03,2021-11-18,2021-11-17,TRAIN,0,10,20,1,0.05,0,LEU;UPST;HUT;ENVX;ENTA;WFRD;RSI;LQDA;LAC;SM;UROY;UUUU;STGW;LOB;PBT;HRMY;LC;IFS;HRI;KOD,UPST;HUT;ENVX;ENTA;WFRD;RSI;LQDA;LAC;SM;UROY;UUUU;STGW;LOB;PBT;HRMY;LC;IFS;HRI;KOD;PI,LEU,PI,-0.0552417316848671,-0.05401973321626567,-0.05404473321626567,2.5e-05
Arm_A_1.00_SPC,8,2021-11-18,2021-11-17,2021-12-03,2021-12-02,TRAIN,0,10,20,2,0.1,0,HTZ;LEU;ENVX;SM;LCID;WFRD;UUUU;ENTA;UROY;LAC;REAX;RSI;LOB;LQDA;RRC;EGY;HUT;KRUS;PLUG;KOS,ENVX;SM;LCID;WFRD;UUUU;ENTA;UROY;LAC;REAX;RSI;LOB;LQDA;RRC;EGY;HUT;KRUS;PLUG;KOS;VET;MTDR,HTZ;LEU,MTDR;VET,-0.11693172995739057,-0.11125500258980185,-0.11130500258980185,5e-05
Arm_A_1.00_SPC,8,2021-12-03,2021-12-02,2021-12-17,2021-12-16,TRAIN,0,10,20,1,0.05,0,LCID;HTZ;REAX;ENVX;PBT;WFRD;LOB;TGLS;WD;VRDN;MLI;VET;FLNG;MGTX;FMAO;FLR;VG;KFRC;LEU;LAC,LCID;REAX;ENVX;PBT;WFRD;LOB;TGLS;WD;VRDN;MLI;VET;FLNG;MGTX;FMAO;FLR;VG;KFRC;LEU;LAC;REX,HTZ,REX,-0.058672354899954225,-0.056521156874907476,-0.05654615687490747,2.5e-05
Arm_A_1.00_SPC,8,2021-12-17,2021-12-16,2022-01-03,2021-12-31,TRAIN,0,10,20,1,0.05,0,REAX;VRDN;PBT;HTZ;FLR;IMKTA;MLI;LOB;FIX;ICL;FMAO;JXN;HPK;LAND;LQDA;ROG;REXR;RPM;LEGH;EGP,REAX;VRDN;PBT;FLR;IMKTA;MLI;LOB;FIX;ICL;FMAO;JXN;HPK;LAND;LQDA;ROG;REXR;RPM;LEGH;EGP;IBKR,HTZ,IBKR,0.052029337434306044,0.04386804132968048,0.043843041329680484,2.5e-05
Arm_A_1.00_SPC,8,2022-01-03,2021-12-31,2022-01-18,2022-01-14,TRAIN,0,10,20,1,0.05,0,HTZ;REAX;MGTX;KRUS;PBT;LQDA;JXN;MXL;REXR;FLR;SLAB;FMAO;KNSL;LAND;NVMI;PI;MRVL;LEGH;RDVT;MLI,REAX;MGTX;KRUS;PBT;LQDA;JXN;MXL;REXR;FLR;SLAB;FMAO;KNSL;LAND;NVMI;PI;MRVL;LEGH;RDVT;MLI;KEN,HTZ,KEN,-0.06496518656569965,-0.06052726351268935,-0.060552263512689344,2.5e-05
Arm_A_1.00_SPC,8,2022-01-18,2022-01-14,2022-02-01,2022-01-31,TRAIN,0,10,20,1,0.05,0,HTZ;PBT;RGC;LQDA;PI;JXN;EPC;UVE;REAX;PLAB;VALU;LAND;FMAO;LEGH;ROG;VET;KEN;NUS;NVMI;VECO,PBT;RGC;LQDA;PI;JXN;EPC;UVE;REAX;PLAB;VALU;LAND;FMAO;LEGH;ROG;VET;KEN;NUS;NVMI;VECO;MLI,HTZ,MLI,-0.0749600043105598,-0.0698243203284988,-0.0698493203284988,2.5e-05
Arm_A_1.00_SPC,8,2022-02-01,2022-01-31,2022-02-15,2022-02-14,TRAIN,0,10,20,2,0.1,0,OBE;HTZ;RGC;VALU;PBT;EGY;JXN;LEGH;LAND;KEN;MKC.V;VET;LQDA;EPC;FMAO;ROG;VG;VIRT;ECPG;LITE,RGC;VALU;PBT;EGY;JXN;LEGH;LAND;KEN;MKC.V;VET;LQDA;EPC;FMAO;ROG;VG;VIRT;ECPG;LITE;PLAB;LAUR,HTZ;OBE,LAUR;PLAB,0.018263227609796016,0.012736568309408053,0.012686568309408053,5e-05
Arm_A_1.00_SPC,8,2022-02-15,2022-02-14,2022-03-02,2022-03-01,TRAIN,0,10,20,1,0.05,0,OBE;VET;PBT;RES;HPK;ZIM;KEN;EGY;PDS;SBLK;MIRM;MKC.V;VALU;IMO;FMAO;VIRT;IFS;ECPG;HESM;WES,VET;PBT;RES;HPK;ZIM;KEN;EGY;PDS;SBLK;MIRM;MKC.V;VALU;IMO;FMAO;VIRT;IFS;ECPG;HESM;WES;GLP,OBE,GLP,0.020022239623994565,0.014553200855701854,0.014528200855701853,2.5e-05
Arm_A_1.00_SPC,8,2022-03-02,2022-03-01,2022-03-16,2022-03-15,TRAIN,0,10,20,1,0.05,0,OBE;RES;VET;EGY;PDS;LNTH;REPX;HP;HPK;NBR;GLNG;MIRM;HNRG;LQDA;IMO;FHN;WES;VNOM;PFGC;PBT,RES;VET;EGY;PDS;LNTH;REPX;HP;HPK;NBR;GLNG;MIRM;HNRG;LQDA;IMO;FHN;WES;VNOM;PFGC;PBT;REI,OBE,REI,-0.033370288330407005,-0.028350200423597306,-0.028375200423597306,2.5e-05
Arm_A_1.00_SPC,8,2022-03-16,2022-03-15,2022-03-30,2022-03-29,TRAIN,0,10,20,1,0.05,0,OBE;RES;PDS;VET;LNTH;ZIM;GLNG;HP;PBF;KOS;EGY;MIRM;HLX;HNRG;NBR;KEN;PANL;RGLD;TH;NTR,RES;PDS;VET;LNTH;ZIM;GLNG;HP;PBF;KOS;EGY;MIRM;HLX;HNRG;NBR;KEN;PANL;RGLD;TH;NTR;VAL,OBE,VAL,0.08552971800885664,0.08139986450545676,0.08137486450545676,2.5e-05
Arm_A_1.00_SPC,8,2022-03-30,2022-03-29,2022-04-13,2022-04-12,TRAIN,0,10,20,2,0.1,0,OBE;RES;PDS;HYMC;GLNG;NBR;KOS;EGY;HP;LNTH;VET;RRC;PBF;STNG;HQY;RIG;MUR;PANL;HLX;GNK,RES;PDS;GLNG;NBR;KOS;EGY;HP;LNTH;VET;RRC;PBF;STNG;HQY;RIG;MUR;PANL;HLX;GNK;REI;MTDR,HYMC;OBE,MTDR;REI,0.009365895579499356,0.028106776319300465,0.028056776319300463,5e-05
Arm_A_1.00_SPC,8,2022-04-13,2022-04-12,2022-04-28,2022-04-27,TRAIN,0,10,20,2,0.1,0,OBE;RES;LNTH;PDS;GLNG;GOGO;STNG;HP;HYMC;VALU;EGY;NBR;NTR;KOS;TH;RGLD;MIRM;HQY;TNK;NC,RES;LNTH;PDS;GLNG;GOGO;STNG;HP;VALU;EGY;NBR;NTR;KOS;TH;RGLD;MIRM;HQY;TNK;NC;HRMY;IMO,HYMC;OBE,HRMY;IMO,-0.08521592026683164,-0.07447985419158458,-0.07452985419158457,5e-05
Arm_A_1.00_SPC,8,2022-04-28,2022-04-27,2022-05-12,2022-05-11,TRAIN,0,10,20,2,0.1,0,OBE;LNTH;TH;PRCT;HYMC;STNG;SAIL;NAT;RRC;GLNG;REI;RES;PDS;HNRG;TNK;HP;PBF;HPK;KOS;MIRM,LNTH;TH;PRCT;STNG;SAIL;NAT;RRC;GLNG;REI;RES;PDS;HNRG;TNK;HP;PBF;HPK;KOS;MIRM;SLVM;NTR,HYMC;OBE,NTR;SLVM,-0.06939269769011334,-0.04893912258654966,-0.04898912258654966,5e-05
