arm,threshold,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,holding_days,top_n,n_veto,veto_rate,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_A_1.10,1.1,9,2020-05-20,2020-05-19,2020-06-04,2020-06-03,TRAIN,10,20,1,0.05,NVAX;SMMT;UNFI;KOPN;ZM;RCUS;RRC;FIVN;GERN;LOGI;GOLD;NAK;RGEN;VIRT;SAM;FNV;LPTH;GIX;W;GO,SMMT;UNFI;KOPN;ZM;RCUS;RRC;FIVN;GERN;LOGI;GOLD;NAK;RGEN;VIRT;SAM;FNV;LPTH;GIX;W;GO;SPOT,NVAX,SPOT,0.012334616882202784,0.02486819393549881,0.02484319393549881,2.5e-05
Arm_A_1.10,1.1,9,2020-06-04,2020-06-03,2020-06-18,2020-06-17,TRAIN,10,20,4,0.2,UNFI;KOPN;NVAX;W;THM;RRC;VMD;SMMT;LQDA;ZS;NAK;ZM;LPTH;LOGI;SLS;VEEV;SPT;JOUT;STKL;RGR,THM;RRC;VMD;SMMT;LQDA;ZS;NAK;ZM;LPTH;LOGI;SLS;VEEV;SPT;JOUT;STKL;RGR;RIOT;MRVL;SAM;VFF,KOPN;NVAX;UNFI;W,MRVL;RIOT;SAM;VFF,0.037692098566891305,0.007811151756640225,0.007711151756640225,0.0001
Arm_A_1.10,1.1,9,2020-06-18,2020-06-17,2020-07-02,2020-07-01,TRAIN,10,20,15,0.75,W;MTDR;RPRX;IDYA;PENN;KOPN;NAK;NVAX;KOS;WGO;THO;THM;LPTH;VMD;PATK;MHO;RH;RIOT;HOV;PFSI,VMD;PATK;MHO;RH;PFSI;HESM;KBH;STKL;MTH;MUR;SPSC;SITM;ZG;SNAP;VET;IAC;VFF;WES;LINC;PAR,HOV;IDYA;KOPN;KOS;LPTH;MTDR;NAK;NVAX;PENN;RIOT;RPRX;THM;THO;W;WGO,HESM;IAC;KBH;LINC;MTH;MUR;PAR;SITM;SNAP;SPSC;STKL;VET;VFF;WES;ZG,-0.026696126959290384,-0.09772217441616131,-0.09809717441616131,0.000375
Arm_A_1.10,1.1,9,2020-07-02,2020-07-01,2020-07-17,2020-07-16,TRAIN,10,20,12,0.6,NVAX;RPRX;W;THM;NAK;KOPN;PENN;WES;RH;LPTH;STKL;YETI;THO;IDYA;HOV;HZO;UPWK;REZI;MTDR;PLUG,RH;STKL;YETI;THO;HZO;UPWK;REZI;PLUG;PFSI;SAH;PAR;WGO;GDOT;LGIH;MTH;SPOT;SITM;RIOT;SAIL;LAD,HOV;IDYA;KOPN;LPTH;MTDR;NAK;NVAX;PENN;RPRX;THM;W;WES,GDOT;LAD;LGIH;MTH;PAR;PFSI;RIOT;SAH;SAIL;SITM;SPOT;WGO,0.056686606238168444,0.05483732029678452,0.05453732029678452,0.00030000000000000003
Arm_A_1.10,1.1,9,2020-07-17,2020-07-16,2020-07-31,2020-07-30,TRAIN,10,20,6,0.3,NVAX;RPRX;KOPN;THM;RUN;REZI;NAK;SITM;SAH;W;IDYA;LGIH;RH;HZO;PENN;THO;MTDR;STKL;LRN;MTH,REZI;NAK;SITM;SAH;W;LGIH;RH;HZO;PENN;THO;MTDR;STKL;LRN;MTH;PATK;SPOT;RYAM;LPTH;SAIL;LINC,IDYA;KOPN;NVAX;RPRX;RUN;THM,LINC;LPTH;PATK;RYAM;SAIL;SPOT,0.0657985106231814,0.0926704497265203,0.0925204497265203,0.00015000000000000001
Arm_A_1.10,1.1,9,2020-07-31,2020-07-30,2020-08-14,2020-08-13,TRAIN,10,20,5,0.25,NVAX;KODK;RPRX;KOPN;THM;RUN;REZI;STKL;SITM;NAK;SOHU;LINC;LEU;HZO;RH;LRN;LAD;PENN;LGIH;W,RUN;REZI;STKL;SITM;NAK;SOHU;LINC;LEU;HZO;RH;LRN;LAD;PENN;LGIH;W;MTH;YETI;LAC;HL;ZS,KODK;KOPN;NVAX;RPRX;THM,HL;LAC;MTH;YETI;ZS,6.461609661360113e-05,0.09034034975513065,0.09021534975513065,0.000125
Arm_A_1.10,1.1,9,2020-08-14,2020-08-13,2020-08-28,2020-08-27,TRAIN,10,20,3,0.15,RPRX;RUN;FLGT;NVAX;LAD;SITM;PBI;PLUG;PENN;REZI;LB;LINC;SOHU;SAH;HOV;STNE;RH;TGB;LAC;LEU,FLGT;LAD;SITM;PBI;PLUG;PENN;REZI;LB;LINC;SOHU;SAH;HOV;STNE;RH;TGB;LAC;LEU;KOP;HZO;PMT,NVAX;RPRX;RUN,HZO;KOP;PMT,-0.029925207990255796,-0.02566171611359313,-0.025736716113593128,7.500000000000001e-05
Arm_A_1.10,1.1,9,2020-08-28,2020-08-27,2020-09-14,2020-09-11,TRAIN,10,20,3,0.15,RPRX;RUN;PLUG;SOHU;SITM;LAD;PGEN;W;PBI;JAN;TGB;REZI;GOGO;LINC;SAIL;NVAX;HOV;PACB;SAH;LB,RUN;SITM;LAD;PGEN;W;PBI;JAN;TGB;REZI;GOGO;LINC;SAIL;NVAX;HOV;PACB;SAH;LB;LMB;YETI;TFII,PLUG;RPRX;SOHU,LMB;TFII;YETI,-0.036053441179733886,-0.00855709698886321,-0.00863209698886321,7.500000000000001e-05
Arm_A_1.10,1.1,9,2020-09-14,2020-09-11,2020-09-28,2020-09-25,TRAIN,10,20,2,0.1,RPRX;RUN;GOGO;LMB;TGB;PLUG;PACB;SOHU;LAD;PENN;LB;HL;KURA;PBI;SAIL;RH;LAC;LOB;LE;SITM,RUN;LMB;TGB;PLUG;PACB;SOHU;LAD;PENN;LB;HL;KURA;PBI;SAIL;RH;LAC;LOB;LE;SITM;JAN;SAM,GOGO;RPRX,JAN;SAM,0.04685660449348857,0.03270104807657567,0.03265104807657567,5e-05
Arm_A_1.10,1.1,9,2020-09-28,2020-09-25,2020-10-12,2020-10-09,TRAIN,10,20,3,0.15,RUN;FBRX;PACB;GOGO;PENN;LMB;GME;FLGT;NVCR;LB;TGB;ZG;KURA;Z;LE;LOB;ZM;SITM;PINS;PBI,PACB;PENN;LMB;GME;FLGT;NVCR;LB;TGB;ZG;KURA;Z;LE;LOB;ZM;SITM;PINS;PBI;SOHU;SAM;TOL,FBRX;GOGO;RUN,SAM;SOHU;TOL,0.10367528957202718,0.10535649066442207,0.10528149066442206,7.500000000000001e-05
Arm_A_1.10,1.1,9,2020-10-12,2020-10-09,2020-10-26,2020-10-23,TRAIN,10,20,3,0.15,PACB;GOGO;FBRX;LMB;NVCR;GME;LAC;LOB;LQDT;RUN;PENN;PBI;PLUG;ZG;KURA;Z;IESC;SPT;LB;HVT,LMB;NVCR;GME;LAC;LOB;LQDT;RUN;PENN;PBI;PLUG;ZG;KURA;Z;IESC;SPT;LB;HVT;SITM;IBP;KTB,FBRX;GOGO;PACB,IBP;KTB;SITM,-0.057816005396294126,-0.030693734642266608,-0.030768734642266607,7.500000000000001e-05
Arm_A_1.10,1.1,9,2020-10-26,2020-10-23,2020-11-09,2020-11-06,TRAIN,10,20,2,0.1,PACB;GME;LMB;PBI;GOGO;LOB;KOD;REPL;PINS;NVCR;LE;SNAP;RRR;HVT;SITM;LQDT;ZM;SPT;KURA;STRL,LMB;PBI;GOGO;LOB;KOD;REPL;PINS;NVCR;LE;SNAP;RRR;HVT;SITM;LQDT;ZM;SPT;KURA;STRL;PENN;KTB,GME;PACB,KTB;PENN,0.005931921850562766,0.01831597693215728,0.018265976932157278,5e-05
Arm_A_1.10,1.1,9,2020-11-09,2020-11-06,2020-11-23,2020-11-20,TRAIN,10,20,2,0.1,PACB;KOD;LOB;GME;SNAP;SRRK;GOGO;UPWK;ZM;STRO;KURA;SPT;PINS;NVCR;LMB;STAA;ROKU;SITM;NTRA;REPL,KOD;LOB;GME;SNAP;GOGO;UPWK;ZM;STRO;KURA;SPT;PINS;NVCR;LMB;STAA;ROKU;SITM;NTRA;REPL;ZG;Z,PACB;SRRK,Z;ZG,0.04881243713716674,0.04092916979665565,0.04087916979665565,5e-05
Arm_A_1.10,1.1,9,2020-11-23,2020-11-20,2020-12-08,2020-12-07,TRAIN,10,20,0,0.0,KOD;PACB;UPWK;LOB;SNAP;KTB;GME;STRO;PINS;LMB;GIII;SRRK;STAA;REPL;MGNI;PLUG;NVCR;ROKU;STRT;GNW,KOD;PACB;UPWK;LOB;SNAP;KTB;GME;STRO;PINS;LMB;GIII;SRRK;STAA;REPL;MGNI;PLUG;NVCR;ROKU;STRT;GNW,,,0.0878585949940275,0.0878585949940275,0.0878585949940275,0.0
Arm_A_1.10,1.1,9,2020-12-08,2020-12-07,2020-12-22,2020-12-21,TRAIN,10,20,3,0.15,PACB;MGNI;RIOT;STRT;NTLA;KOD;MSTR;OCUL;VCYT;FCEL;PKOH;IBEX;SNAP;UPWK;LOB;RYAM;KTB;PINS;PLUG;LC,STRT;NTLA;KOD;MSTR;OCUL;VCYT;FCEL;PKOH;IBEX;SNAP;UPWK;LOB;RYAM;KTB;PINS;PLUG;LC;SM;VSTM;FLR,MGNI;PACB;RIOT,FLR;SM;VSTM,0.06230286840794143,0.04902567594553026,0.048950675945530264,7.500000000000001e-05
Arm_A_1.10,1.1,9,2020-12-22,2020-12-21,2021-01-07,2021-01-06,TRAIN,10,20,5,0.25,MGNI;RIOT;FCEL;STRT;KOD;NTLA;LEU;PACB;GEVO;SM;LQDT;PLUG;OCUL;SLDB;NBR;KYMR;UPWK;RIG;JOE;LOB,STRT;KOD;NTLA;LEU;PACB;SM;LQDT;PLUG;OCUL;NBR;KYMR;UPWK;RIG;JOE;LOB;PGEN;EEX;PKOH;IBEX;RARE,FCEL;GEVO;MGNI;RIOT;SLDB,EEX;IBEX;PGEN;PKOH;RARE,0.08128925533740397,0.00202180925885711,0.00189680925885711,0.000125
Arm_A_1.10,1.1,9,2021-01-07,2021-01-06,2021-01-22,2021-01-21,TRAIN,10,20,9,0.45,RIOT;SM;FCEL;OCGN;MGNI;MSTR;RIG;GEVO;NTLA;NBR;STRT;VFF;PACB;SRRK;KOS;UUUU;LEU;PKOH;KOD;HNRG,NTLA;NBR;STRT;VFF;PACB;KOS;UUUU;LEU;PKOH;KOD;HNRG;MG;KALU;KYMR;LMND;STRO;KSS;RVLV;FCNCA;LCTX,FCEL;GEVO;MGNI;MSTR;OCGN;RIG;RIOT;SM;SRRK,FCNCA;KALU;KSS;KYMR;LCTX;LMND;MG;RVLV;STRO,0.07636087122922058,0.04753302316872628,0.047308023168726274,0.00022500000000000002
Arm_A_1.10,1.1,9,2021-01-22,2021-01-21,2021-02-05,2021-02-04,TRAIN,10,20,13,0.65,FCEL;GEVO;SM;PLUG;MGNI;RIOT;TIGR;HPK;NTLA;RIG;OCGN;MSTR;PACB;SRRK;KOPN;RMNI;GME;SSYS;TLRY;LC,MSTR;PACB;KOPN;RMNI;SSYS;TLRY;LC;VFF;VCEL;LMND;LCTX;LSPD;REZI;UUUU;KYMR;PLSE;EGY;PHR;PAR;STRO,FCEL;GEVO;GME;HPK;MGNI;NTLA;OCGN;PLUG;RIG;RIOT;SM;SRRK;TIGR,EGY;KYMR;LCTX;LMND;LSPD;PAR;PHR;PLSE;REZI;STRO;UUUU;VCEL;VFF,0.20956092161128148,0.13695249981404028,0.1366274998140403,0.00032500000000000004
Arm_A_1.10,1.1,9,2021-02-05,2021-02-04,2021-02-22,2021-02-19,TRAIN,10,20,16,0.8,FCEL;GEVO;SM;TIGR;RIOT;KOPN;MSTR;OCGN;MGNI;TLRY;PLUG;SNDL;SSYS;PLSE;RIG;EGY;REI;RMNI;VFF;PACB,REI;RMNI;VFF;PACB;UUUU;SB;LEU;STKL;MTDR;VCEL;KSS;MGY;NTLA;LC;SMMT;RVLV;UPWK;LTBR;MYGN;MNKD,EGY;FCEL;GEVO;KOPN;MGNI;MSTR;OCGN;PLSE;PLUG;RIG;RIOT;SM;SNDL;SSYS;TIGR;TLRY,KSS;LC;LEU;LTBR;MGY;MNKD;MTDR;MYGN;NTLA;RVLV;SB;SMMT;STKL;UPWK;UUUU;VCEL,0.20935660502552503,0.08870154126032612,0.08830154126032612,0.0004
Arm_A_1.10,1.1,9,2021-02-22,2021-02-19,2021-03-08,2021-03-05,TRAIN,10,20,15,0.75,OCGN;RIOT;GEVO;KOPN;TIGR;MGNI;MSTR;SM;REI;SNDL;FCEL;UUUU;SSYS;SB;PERI;MP;IMNM;PACB;GILT;FLGT,SB;PERI;MP;PACB;GILT;TMDX;URG;PLSE;RIG;LEU;VCEL;TGB;REAL;ROKU;IAC;NXE;SONO;RMNI;EGY;IDT,FCEL;FLGT;GEVO;IMNM;KOPN;MGNI;MSTR;OCGN;REI;RIOT;SM;SNDL;SSYS;TIGR;UUUU,EGY;IAC;IDT;LEU;NXE;PLSE;REAL;RIG;RMNI;ROKU;SONO;TGB;TMDX;URG;VCEL,-0.2723177294474565,-0.12786535335005103,-0.12824035335005102,0.000375
Arm_A_1.10,1.1,9,2021-03-08,2021-03-05,2021-03-22,2021-03-19,TRAIN,10,20,8,0.4,OCGN;SM;KOPN;REI;GME;RIOT;TIGR;GEVO;MTDR;SB;EGY;PERI;UUUU;NBR;RVLV;RES;SLDB;TMDX;MGY;WAL,MTDR;SB;EGY;PERI;UUUU;NBR;RVLV;RES;SLDB;TMDX;MGY;WAL;HOV;PBF;RIG;MG;IMAX;SSP;KRUS;PFBC,GEVO;GME;KOPN;OCGN;REI;RIOT;SM;TIGR,HOV;IMAX;KRUS;MG;PBF;PFBC;RIG;SSP,0.04804804546619284,-0.02401183640691839,-0.02421183640691839,0.0002
Arm_A_1.10,1.1,9,2021-03-22,2021-03-19,2021-04-06,2021-04-05,TRAIN,10,20,11,0.55,OCGN;KOPN;GME;RIOT;REI;GEVO;HOV;SM;TIGR;UPST;SB;IMNM;LC;VCEL;TMDX;SNDL;KRUS;MGNI;SBLK;MSTR,HOV;SB;LC;VCEL;TMDX;KRUS;MGNI;SBLK;MSTR;UNFI;MTDR;FLGT;PBF;WAL;RVLV;SONO;MSBI;MVBF;TLRY;MYGN,GEVO;GME;IMNM;KOPN;OCGN;REI;RIOT;SM;SNDL;TIGR;UPST,FLGT;MSBI;MTDR;MVBF;MYGN;PBF;RVLV;SONO;TLRY;UNFI;WAL,-0.1373866279357712,-0.0938209487406769,-0.0940959487406769,0.00027499999999999996
Arm_A_1.10,1.1,9,2021-04-06,2021-04-05,2021-04-20,2021-04-19,TRAIN,10,20,7,0.35,KOPN;GME;HOV;REI;RIOT;SM;IMNM;UPST;UNFI;TIPT;TGLS;PBF;ICHR;RMNI;IDYA;MTDR;IDT;SONO;KRUS;KLIC,SM;UNFI;TIPT;TGLS;PBF;ICHR;RMNI;IDYA;MTDR;IDT;SONO;KRUS;KLIC;MOV;LPX;VCEL;FLY;WAL;HRI;LNTH,GME;HOV;IMNM;KOPN;REI;RIOT;UPST,FLY;HRI;LNTH;LPX;MOV;VCEL;WAL,-0.09517522480766552,-0.015590424588981983,-0.015765424588981985,0.000175
Arm_A_1.10,1.1,9,2021-04-20,2021-04-19,2021-05-04,2021-05-03,TRAIN,10,20,1,0.05,HOV;TIPT;TGLS;LPX;LGIH;MVBF;IDT;REI;SM;TH;SONO;KOPN;FLY;MRLN;IMKTA;WAL;KTB;MSBI;STN;FIX,TIPT;TGLS;LPX;LGIH;MVBF;IDT;REI;SM;TH;SONO;KOPN;FLY;MRLN;IMKTA;WAL;KTB;MSBI;STN;FIX;SNX,HOV,SNX,0.013230830570388919,0.003625810215867115,0.0036008102158671153,2.5e-05
Arm_A_1.10,1.1,9,2021-05-04,2021-05-03,2021-05-18,2021-05-17,TRAIN,10,20,2,0.1,VAL;HOV;ZIM;OCGN;GNK;SBLK;GDEN;SB;MVBF;KTB;MTW;TGLS;LPX;PBF;IMO;VHI;LGIH;TIPT;LEVI;LOB,HOV;ZIM;GNK;SBLK;GDEN;SB;MVBF;KTB;MTW;TGLS;LPX;PBF;IMO;VHI;LGIH;TIPT;LEVI;LOB;FLY;MG,OCGN;VAL,FLY;MG,-0.009441827508607569,0.018121832705316716,0.018071832705316714,5e-05
Arm_A_1.10,1.1,9,2021-05-18,2021-05-17,2021-06-02,2021-06-01,TRAIN,10,20,2,0.1,VAL;TGLS;GME;MVBF;GDEN;TIPT;HOV;IMO;ZIM;MTW;KTB;LB;PAG;HOG;LGIH;MTZ;FCN;IHRT;NAVI;EME,TGLS;MVBF;GDEN;TIPT;HOV;IMO;ZIM;MTW;KTB;LB;PAG;HOG;LGIH;MTZ;FCN;IHRT;NAVI;EME;HUBG;RM,GME;VAL,HUBG;RM,0.06001298221040117,0.03627532401366568,0.036225324013665676,5e-05
Arm_A_1.10,1.1,9,2021-06-02,2021-06-01,2021-06-16,2021-06-15,TRAIN,10,20,1,0.05,VAL;TGLS;TH;ZIM;GDEN;FLNG;TIPT;VSTM;IMO;IDT;MTW;LGIH;NAVI;HNRG;UPST;IHRT;FNV;FLY;PGNY;EPC,TGLS;TH;ZIM;GDEN;FLNG;TIPT;VSTM;IMO;IDT;MTW;LGIH;NAVI;HNRG;UPST;IHRT;FNV;FLY;PGNY;EPC;RM,VAL,RM,-0.015885509477492447,-0.0181118134676711,-0.0181368134676711,2.5e-05
Arm_A_1.10,1.1,9,2021-06-16,2021-06-15,2021-06-30,2021-06-29,TRAIN,10,20,1,0.05,VAL;VSTM;FLNG;PDS;REPX;NAVI;TGLS;TH;GNK;STAA;RDNT;IDT;IMO;RM;NTNX;PANL;VVV;LAND;GDEN;NTST,VSTM;FLNG;PDS;REPX;NAVI;TGLS;TH;GNK;STAA;RDNT;IDT;IMO;RM;NTNX;PANL;VVV;LAND;GDEN;NTST;ZIM,VAL,ZIM,-0.024651055650486607,-0.0259305706467244,-0.0259555706467244,2.5e-05
Arm_A_1.10,1.1,9,2021-06-30,2021-06-29,2021-07-15,2021-07-14,TRAIN,10,20,1,0.05,VAL;PDS;GNK;GDEN;ZIM;FLNG;RZLT;SPT;NTNX;VSTM;PANL;NTLA;RDNT;IDT;IHRT;MTDR;VRT;MRLN;SB;HPK,PDS;GNK;GDEN;ZIM;FLNG;RZLT;SPT;NTNX;VSTM;PANL;NTLA;RDNT;IDT;IHRT;MTDR;VRT;MRLN;SB;HPK;NVCR,VAL,NVCR,-0.05939244744765115,-0.06747591094436357,-0.06750091094436357,2.5e-05
Arm_A_1.10,1.1,9,2021-07-15,2021-07-14,2021-07-29,2021-07-28,TRAIN,10,20,2,0.1,VAL;S;IDT;RNGR;RRC;GDEN;NTLA;GNK;MRLN;RDNT;LE;PAY;NAVI;PANL;PBT;HNRG;KRUS;TFII;IGIC;MTDR,IDT;RNGR;RRC;GDEN;NTLA;GNK;MRLN;RDNT;LE;PAY;NAVI;PANL;PBT;HNRG;KRUS;TFII;IGIC;MTDR;IHRT;ECPG,S;VAL,ECPG;IHRT,-0.012582846449378769,-0.012324862302110695,-0.012374862302110694,5e-05
Arm_A_1.10,1.1,9,2021-07-29,2021-07-28,2021-08-12,2021-08-11,TRAIN,10,20,2,0.1,VAL;S;IDT;LE;RPD;RRC;RDNT;PBT;STEP;IHRT;NTLA;HLI;NTNX;TFII;SAFE;PHR;KRNT;ILMN;ELS;GDEN,IDT;LE;RPD;RRC;RDNT;PBT;STEP;IHRT;NTLA;HLI;NTNX;TFII;SAFE;PHR;KRNT;ILMN;ELS;GDEN;RM;NTST,S;VAL,NTST;RM,-0.0022028169086131992,0.007129538229434035,0.007079538229434035,5e-05
Arm_A_1.10,1.1,9,2021-08-12,2021-08-11,2021-08-26,2021-08-25,TRAIN,10,20,1,0.05,GLBE;SITM;NTLA;S;LC;IDT;SPT;LSPD;PCTY;VICR;UPST;LE;NVAX;MXL;PHR;ZS;PAGS;MRVL;SKY;RGEN,GLBE;SITM;NTLA;LC;IDT;SPT;LSPD;PCTY;VICR;UPST;LE;NVAX;MXL;PHR;ZS;PAGS;MRVL;SKY;RGEN;KRNT,S,KRNT,0.033745012023731376,0.024708097067111662,0.02468309706711166,2.5e-05
Arm_A_1.10,1.1,9,2021-08-26,2021-08-25,2021-09-10,2021-09-09,TRAIN,10,20,1,0.05,S;GLBE;SITM;NTLA;SPT;LC;PCTY;MRVI;RGEN;LRMR;GLOB;RPD;SPSC;GDYN;ZS;PHR;VICR;HUBS;STEP;MXL,GLBE;SITM;NTLA;SPT;LC;PCTY;MRVI;RGEN;LRMR;GLOB;RPD;SPSC;GDYN;ZS;PHR;VICR;HUBS;STEP;MXL;IIPR,S,IIPR,0.035672482148514116,0.03163689359194714,0.031611893591947146,2.5e-05
Arm_A_1.10,1.1,9,2021-09-10,2021-09-09,2021-09-24,2021-09-23,TRAIN,10,20,1,0.05,S;UPST;MNDY;SITM;LSPD;SPT;RGEN;GLOB;PCTY;LRMR;GDYN;LC;FLYW;NTLA;STEP;SPSC;VERA;ZS;RPD;RDVT,UPST;MNDY;SITM;LSPD;SPT;RGEN;GLOB;PCTY;LRMR;GDYN;LC;FLYW;NTLA;STEP;SPSC;VERA;ZS;RPD;RDVT;VICR,S,VICR,-0.005123743847234,0.004593381915167763,0.0045683819151677635,2.5e-05
Arm_A_1.10,1.1,9,2021-09-24,2021-09-23,2021-10-08,2021-10-07,TRAIN,10,20,1,0.05,S;UPST;LIFE;HUT;RGEN;SITM;SPSC;PCTY;SPT;FDMT;GLOB;GDYN;LSPD;RMNI;VICR;PAG;NTLA;RSI;MNDY;TNET,UPST;LIFE;HUT;RGEN;SITM;SPSC;PCTY;SPT;FDMT;GLOB;GDYN;LSPD;RMNI;VICR;PAG;NTLA;RSI;MNDY;TNET;UROY,S,UROY,-0.0931420263520333,-0.09148729549746956,-0.09151229549746956,2.5e-05
Arm_A_1.10,1.1,9,2021-10-08,2021-10-07,2021-10-22,2021-10-21,TRAIN,10,20,0,0.0,UPST;SPSC;SITM;ENTA;RSI;HUT;TNET;PCTY;HRI;LC;RMNI;GDYN;LEU;NSP;FLYW;VICR;RGEN;ICLR;LIFE;JLL,UPST;SPSC;SITM;ENTA;RSI;HUT;TNET;PCTY;HRI;LC;RMNI;GDYN;LEU;NSP;FLYW;VICR;RGEN;ICLR;LIFE;JLL,,,0.049778354014358935,0.049778354014358935,0.049778354014358935,0.0
Arm_A_1.10,1.1,9,2021-10-22,2021-10-21,2021-11-05,2021-11-04,TRAIN,10,20,0,0.0,UPST;RSI;HUT;LEU;LC;ENTA;SPSC;SITM;LAC;PBT;KOS;UROY;TIPT;MNDY;PCTY;WFRD;GDYN;HRI;HRMY;LQDA,UPST;RSI;HUT;LEU;LC;ENTA;SPSC;SITM;LAC;PBT;KOS;UROY;TIPT;MNDY;PCTY;WFRD;GDYN;HRI;HRMY;LQDA,,,0.06625831562837436,0.06625831562837436,0.06625831562837436,0.0
Arm_A_1.10,1.1,9,2021-11-05,2021-11-04,2021-11-19,2021-11-18,TRAIN,10,20,0,0.0,LEU;UPST;ENTA;WFRD;SM;ENVX;HUT;LAC;LQDA;UROY;UUUU;LOB;PBT;KOS;STGW;HRI;HRMY;LC;IFS;TIPT,LEU;UPST;ENTA;WFRD;SM;ENVX;HUT;LAC;LQDA;UROY;UUUU;LOB;PBT;KOS;STGW;HRI;HRMY;LC;IFS;TIPT,,,-0.04391069145354179,-0.04391069145354179,-0.04391069145354179,0.0
Arm_A_1.10,1.1,9,2021-11-19,2021-11-18,2021-12-06,2021-12-03,TRAIN,10,20,1,0.05,LEU;ENVX;HTZ;SM;WFRD;UUUU;LCID;ENTA;REAX;LAC;UROY;LOB;RRC;PBT;LQDA;WD;RSI;MTDR;GEL;ZS,LEU;ENVX;SM;WFRD;UUUU;LCID;ENTA;REAX;LAC;UROY;LOB;RRC;PBT;LQDA;WD;RSI;MTDR;GEL;ZS;KOS,HTZ,KOS,-0.12287734827654855,-0.1292927083177901,-0.1293177083177901,2.5e-05
Arm_A_1.10,1.1,9,2021-12-06,2021-12-03,2021-12-20,2021-12-17,TRAIN,10,20,1,0.05,LCID;REAX;HTZ;PBT;ENVX;WFRD;LOB;VRDN;WD;VET;MLI;TGLS;FMAO;MRVL;FIX;VG;ECPG;FLR;RUSHA;KFRC,LCID;REAX;PBT;ENVX;WFRD;LOB;VRDN;WD;VET;MLI;TGLS;FMAO;MRVL;FIX;VG;ECPG;FLR;RUSHA;KFRC;SMP,HTZ,SMP,-0.03261683587334887,-0.02712486707620846,-0.02714986707620846,2.5e-05
Arm_A_1.10,1.1,9,2021-12-20,2021-12-17,2022-01-04,2022-01-03,TRAIN,10,20,1,0.05,REAX;HTZ;FLR;PBT;VRDN;MLI;HPK;IMKTA;FMAO;LAND;FIX;ICL;UVE;ROG;LQDA;LEGH;SLAB;ENVX;WFRD;MGTX,REAX;FLR;PBT;VRDN;MLI;HPK;IMKTA;FMAO;LAND;FIX;ICL;UVE;ROG;LQDA;LEGH;SLAB;ENVX;WFRD;MGTX;REXR,HTZ,REXR,0.06605203353350156,0.06050116947464316,0.06047616947464316,2.5e-05
Arm_A_1.10,1.1,9,2022-01-04,2022-01-03,2022-01-19,2022-01-18,TRAIN,10,20,1,0.05,HTZ;REAX;LQDA;MGTX;KRUS;PBT;JXN;MXL;FLR;LAND;REXR;FMAO;SLAB;MRVL;NVMI;PI;MP;VALU;LEGH;VERA,REAX;LQDA;MGTX;KRUS;PBT;JXN;MXL;FLR;LAND;REXR;FMAO;SLAB;MRVL;NVMI;PI;MP;VALU;LEGH;VERA;ROG,HTZ,ROG,-0.0945125910386466,-0.09237606354394635,-0.09240106354394635,2.5e-05
Arm_A_1.10,1.1,9,2022-01-19,2022-01-18,2022-02-02,2022-02-01,TRAIN,10,20,1,0.05,HTZ;PBT;HPK;VALU;LQDA;RGC;EPC;UVE;JXN;LAND;FMAO;PLAB;VET;PI;REAX;LEGH;ROG;NUS;ECPG;ICL,PBT;HPK;VALU;LQDA;RGC;EPC;UVE;JXN;LAND;FMAO;PLAB;VET;PI;REAX;LEGH;ROG;NUS;ECPG;ICL;MKC.V,HTZ,MKC.V,-0.043793525582412986,-0.033898226936372094,-0.03392322693637209,2.5e-05
Arm_A_1.10,1.1,9,2022-02-02,2022-02-01,2022-02-16,2022-02-15,TRAIN,10,20,2,0.1,OBE;HTZ;VALU;RGC;PBT;EGY;VET;LQDA;LEGH;JXN;KEN;LAND;MKC.V;NUS;VG;IMO;LAUR;PLAB;ECPG;FMAO,VALU;RGC;PBT;EGY;VET;LQDA;LEGH;JXN;KEN;LAND;MKC.V;NUS;VG;IMO;LAUR;PLAB;ECPG;FMAO;MUSA;MSB,HTZ;OBE,MSB;MUSA,0.03350325089743968,0.012710694024306971,0.012660694024306971,5e-05
Arm_A_1.10,1.1,9,2022-02-16,2022-02-15,2022-03-03,2022-03-02,TRAIN,10,20,1,0.05,OBE;VET;RES;PBT;SBLK;ZIM;KEN;EGY;PDS;HPK;MIRM;IFS;FMAO;VALU;HNRG;GNK;IMO;HESM;GLP;VIRT,VET;RES;PBT;SBLK;ZIM;KEN;EGY;PDS;HPK;MIRM;IFS;FMAO;VALU;HNRG;GNK;IMO;HESM;GLP;VIRT;PLAB,OBE,PLAB,0.05405379632040119,0.0519898455126672,0.0519648455126672,2.5e-05
Arm_A_1.10,1.1,9,2022-03-03,2022-03-02,2022-03-17,2022-03-16,TRAIN,10,20,1,0.05,OBE;RES;VET;EGY;LNTH;PDS;REPX;HP;NBR;HNRG;GLNG;HPK;LQDA;KOS;MIRM;PLAY;VALU;PFGC;FHN;VNOM,RES;VET;EGY;LNTH;PDS;REPX;HP;NBR;HNRG;GLNG;HPK;LQDA;KOS;MIRM;PLAY;VALU;PFGC;FHN;VNOM;IMO,OBE,IMO,-0.03501189726170246,-0.03291251150539925,-0.032937511505399246,2.5e-05
