sample_group,signal,lookback_L,n,in_top_n_next_rate,became_instavel_1_rate,log_ret_1_mean,log_ret_1_std,became_instavel_3_rate,log_ret_3_mean,log_ret_3_std,became_instavel_5_rate,log_ret_5_mean,log_ret_5_std
LATERAL_STRENGTH,SUBINDO,5,1601,0.5040599625234229,0.06495940037476577,-0.002099689760445293,0.04990324027214397,0.11680199875078076,-0.003970156834822492,0.08214124281583769,0.1736414740787008,-0.006145352245142865,0.10174555272770429
LATERAL_STRENGTH,CAINDO,10,33,0.30303030303030304,0.21212121212121213,-0.019889349306775963,0.09417487853442699,0.2727272727272727,-0.026660658870381104,0.09986408178798825,0.36363636363636365,-0.037856984983239854,0.1241726009680068
LATERAL_STRENGTH,ESTAVEL,10,35,0.2571428571428571,0.11428571428571428,-0.0009550484605761356,0.03396478281586682,0.17142857142857143,0.00487149202720394,0.04027440490915763,0.2,-0.016858111142382035,0.18820518064404324
LATERAL_STRENGTH,SUBINDO,10,2244,0.48841354723707664,0.06417112299465241,-0.0017089012449730402,0.048508768336134156,0.12254901960784313,-0.0035071169092190098,0.07894710931804523,0.17201426024955438,-0.00488559402223492,0.09643149929352846
TOPN_30,CAINDO,1,9722,0.37492285537955156,0.07683604196667353,-0.0004472455430760009,0.05018560405104657,0.13094013577453198,-0.0016992353507040688,0.08974651498659703,0.17671261057395599,-0.003453941506102147,0.11029024077030324
TOPN_30,ESTAVEL,1,7552,0.5873940677966102,0.0546875,-0.0007265622727946382,0.05118909824333254,0.10460805084745763,-0.0014678273217863759,0.09040097768326023,0.1526747881355932,-0.0015282304234656577,0.12126741991527216
TOPN_30,SUBINDO,1,14478,0.3811299903301561,0.09953032186766128,-0.0005851858483603455,0.05207110821138389,0.1577565962149468,-0.0023331910543392706,0.08570804054879204,0.20292858129575908,-0.003350091082113594,0.10945483124845386
TOPN_30,CAINDO,2,9755,0.3807278318810866,0.07042542286007175,-0.0008168217852017415,0.050193965503476455,0.1212711430035879,-0.0022649665022989006,0.09115030385965495,0.166376217324449,-0.003624195668353428,0.11347741424480566
TOPN_30,ESTAVEL,2,5615,0.597506678539626,0.04986642920747997,-0.0003896271322953107,0.0515938896522801,0.10365093499554764,2.3679084644698848e-06,0.08943309713306206,0.14888691006233304,-4.31646979596723e-05,0.1174753799362792
TOPN_30,SUBINDO,2,16361,0.39838640669885705,0.0996882831122792,-0.0005028951440597212,0.05177068878088393,0.15750870973656866,-0.0023743708841008097,0.08570456734619444,0.20438848481144184,-0.003509195960837084,0.11034707411021026
TOPN_30,CAINDO,3,9583,0.375873943441511,0.06448919962433476,-0.00048771603562587786,0.04909199164136606,0.11593446728581863,-0.0024231789364956525,0.09154618407622422,0.162788270896379,-0.0037025240406743497,0.11239245437935748
TOPN_30,ESTAVEL,3,4685,0.6113127001067236,0.048665955176093914,-0.00013879933885609802,0.05165228734000704,0.09861259338313767,0.00015755327093013136,0.0892424900264249,0.14023479188900748,-0.000532864384378461,0.11600384611179992
TOPN_30,SUBINDO,3,17440,0.40756880733944956,0.10022935779816514,-0.000744166814728227,0.052243509694869524,0.1584288990825688,-0.0021776306875801663,0.08574381150206697,0.2051605504587156,-0.003098749152466369,0.11176814919537746
TOPN_30,CAINDO,5,9128,0.3714943032427695,0.0649649430324277,-0.0008558342442962615,0.05039581258123015,0.11908413672217354,-0.0032203802145794533,0.09079717134855093,0.16520595968448729,-0.0047177571021521725,0.11742151341669654
