arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,holding_days,top_n,n_bloqueados,gate_activation_rate,tickers_baseline,tickers_arm,tickers_bloqueados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm,churn_evitado,churn_evitado_rate,n_reentrants_baseline,arm_catches_reentry,recidiva_avoidance_rate
B,6,2022-01-28,2022-01-27,2022-02-11,2022-02-10,TRAIN,10,20,6,0.3,STLY;SOFO;HTZ;PRKR;VALU;PBT;HHS;SRTS;RGC;EMITF;LEE;PNBK;SQFT;LEGH;KZR;RELV;ROG;VET;RRTS;EMMS,STLY;SOFO;PRKR;PBT;HHS;SRTS;EMITF;PNBK;LEGH;KZR;RELV;VET;RRTS;EMMS;EPC;IDXG;FMAO;JXN;HPK;KEN,HTZ;LEE;RGC;ROG;SQFT;VALU,EPC;FMAO;HPK;IDXG;JXN;KEN,0.057032053550872465,0.011313787839498513,0.011163787839498512,0.00015000000000000001,0,0.0,0,0,
B,6,2022-02-11,2022-02-10,2022-02-28,2022-02-25,TRAIN,10,20,0,0.0,OBE;STLY;SOFO;PRKR;KZR;SBEV;PBT;SQFT;VET;HHS;ZIM;EMITF;HPK;VALU;KEN;LEE;TGEN;SRTS;PNBK;EGY,OBE;STLY;SOFO;PRKR;KZR;SBEV;PBT;SQFT;VET;HHS;ZIM;EMITF;HPK;VALU;KEN;LEE;TGEN;SRTS;PNBK;EGY,,,-0.014554109944885563,-0.014554109944885563,-0.014554109944885563,0.0,0,0.0,2,0,0.0
B,6,2022-02-28,2022-02-25,2022-03-14,2022-03-11,TRAIN,10,20,5,0.25,OBE;STLY;SOFO;RES;VET;MIRM;PRKR;REPX;FINW;SND;HHS;EGY;SQFT;EOLS;LNTH;PDS;VALU;HPK;SRTS;VOC,OBE;STLY;SOFO;RES;VET;MIRM;PRKR;REPX;EGY;SQFT;EOLS;PDS;VALU;HPK;SRTS;EPM;SBLK;HP;SABR;GLNG,FINW;HHS;LNTH;SND;VOC,EPM;GLNG;HP;SABR;SBLK,0.008982557534179317,0.0011037719283443672,0.0009787719283443673,0.000125,3,0.6,0,0,
B,6,2022-03-14,2022-03-11,2022-03-28,2022-03-25,TRAIN,10,20,4,0.2,OBE;STLY;SOFO;KLXE;RES;ENSV;EGY;VET;PDS;PBF;LNTH;EOLS;USEG;VYGR;HP;SQFT;SMHI;MXC;GLNG;HNRG,OBE;STLY;SOFO;KLXE;RES;EGY;VET;PDS;PBF;LNTH;EOLS;HP;SQFT;SMHI;GLNG;HNRG;EGLE;ZIM;NBR;MIRM,ENSV;MXC;USEG;VYGR,EGLE;MIRM;NBR;ZIM,0.027473831546691595,0.0005622132061982001,0.0004622132061982001,0.0001,0,0.0,3,2,0.6666666666666666
B,6,2022-03-28,2022-03-25,2022-04-11,2022-04-08,TRAIN,10,20,2,0.1,OBE;STLY;VYGR;ENSV;SOFO;RES;SMHI;EGY;GLNG;PDS;NYC;KOS;SND;HP;MMLP;LPCN;TGEN;RKDA;NBR;VET,OBE;STLY;VYGR;ENSV;SOFO;RES;EGY;GLNG;PDS;NYC;KOS;SND;HP;MMLP;LPCN;TGEN;NBR;VET;KLXE;PBF,RKDA;SMHI,KLXE;PBF,-0.06360124045360772,-0.043288562875320805,-0.043338562875320806,5e-05,0,0.0,5,1,0.2
B,6,2022-04-11,2022-04-08,2022-04-26,2022-04-25,TRAIN,10,20,2,0.1,KGJI;SBFM;OBE;VYGR;LNTH;SNYR;SMHI;RES;SND;EGY;GLNG;PDS;EOLS;HYMC;STNG;MIRM;RCMT;HP;KOS;EDRY,KGJI;VYGR;LNTH;SNYR;SMHI;RES;SND;EGY;GLNG;PDS;EOLS;HYMC;STNG;MIRM;RCMT;HP;KOS;EDRY;RRC;NTR,OBE;SBFM,NTR;RRC,-0.11001662752099195,-0.0923809186845729,-0.0924309186845729,5e-05,0,0.0,1,0,0.0
B,6,2022-04-26,2022-04-25,2022-05-10,2022-05-09,TRAIN,10,20,6,0.3,KGJI;SBFM;OBE;VYGR;ENSV;LNTH;SNYR;EOLS;PRCT;FCUV;RCMT;TISI;VERU;HPK;SND;RIBT;LIDR;TH;HDSN;SAIL,SBFM;OBE;ENSV;LNTH;SNYR;EOLS;FCUV;RCMT;TISI;VERU;SND;RIBT;LIDR;HDSN;RES;STNG;PDS;RRC;JAKK;LOCL,HPK;KGJI;PRCT;SAIL;TH;VYGR,JAKK;LOCL;PDS;RES;RRC;STNG,-0.10891960596787235,-0.10837306890693843,-0.10852306890693843,0.00015000000000000001,3,0.5,1,0,0.0
B,6,2022-05-10,2022-05-09,2022-05-24,2022-05-23,TRAIN,10,20,12,0.6,KGJI;SBFM;SNYR;ENSV;RCMT;TH;HDSN;LNTH;NVCT;SMHI;STNG;UONE;MTR;PPIH;HYMC;REI;SAIL;VOLT;SND;SJT,KGJI;SNYR;ENSV;RCMT;TH;SMHI;HYMC;VOLT;LIVE;HNRG;NVOS;MYE;VHI;NC;UONEK;FGBI;FF;MMLP;LIDR;HPK,HDSN;LNTH;MTR;NVCT;PPIH;REI;SAIL;SBFM;SJT;SND;STNG;UONE,FF;FGBI;HNRG;HPK;LIDR;LIVE;MMLP;MYE;NC;NVOS;UONEK;VHI,0.05061502497439575,0.006653062595929772,0.006353062595929772,0.00030000000000000003,4,0.3333333333333333,3,2,0.6666666666666666
B,6,2022-05-24,2022-05-23,2022-06-08,2022-06-07,TRAIN,10,20,2,0.1,SNYR;RCMT;HYMC;HDSN;MTR;NVCT;LNTH;TMDX;RIBT;STNG;TOI;UONE;SMHI;TH;VHI;VERU;NC;ENSV;SJT;KGJI,SNYR;RCMT;HYMC;HDSN;NVCT;LNTH;TMDX;RIBT;STNG;TOI;SMHI;TH;VHI;VERU;NC;ENSV;SJT;KGJI;TNK;PBF,MTR;UONE,PBF;TNK,0.0063649186184231935,0.035934753562190655,0.035884753562190654,5e-05,1,0.5,8,2,0.25
B,6,2022-06-08,2022-06-07,2022-06-23,2022-06-22,TRAIN,10,20,1,0.05,SNYR;RCMT;MTR;VHI;VERU;STNG;SJT;PBF;NC;HDSN;VOLT;RIBT;GDYN;MYE;ELA;TNK;EMMS;PBT;ULH;PRCT,SNYR;RCMT;MTR;VHI;VERU;STNG;SJT;PBF;NC;HDSN;VOLT;RIBT;GDYN;MYE;ELA;TNK;EMMS;PBT;PRCT;SMHI,ULH,SMHI,-0.1489051603184333,-0.15847333423080792,-0.15849833423080792,2.5e-05,0,0.0,2,0,0.0
B,6,2022-06-23,2022-06-22,2022-07-08,2022-07-07,TRAIN,10,20,2,0.1,SNYR;RCMT;VERU;IFMK;STNG;HNRG;HDSN;PBF;GDYN;RIBT;HURN;MTR;ELA;VHI;NVCT;HHS;PBT;HRB;UTHR;PARR,SNYR;RCMT;VERU;IFMK;STNG;HNRG;HDSN;GDYN;RIBT;HURN;MTR;ELA;VHI;NVCT;HHS;HRB;UTHR;PARR;STKL;PPC,PBF;PBT,PPC;STKL,-0.06759515214917003,-0.037938470426722104,-0.037988470426722105,5e-05,0,0.0,0,0,
B,6,2022-07-08,2022-07-07,2022-07-22,2022-07-21,TRAIN,10,20,3,0.15,VERU;RGC;SNYR;STKL;HHS;RBCN;ULH;RCMT;VHI;STNG;HNRG;ELA;EMMS;GNE;HRB;FNKO;PHVS;GFF;HURN;UTHR,VERU;RGC;SNYR;STKL;ULH;RCMT;VHI;HNRG;ELA;EMMS;GNE;HRB;FNKO;PHVS;GFF;HURN;UTHR;NSYS;GO;VIVO,HHS;RBCN;STNG,GO;NSYS;VIVO,0.02044460180298028,0.004494465510032692,0.0044194655100326915,7.500000000000001e-05,0,0.0,3,0,0.0
B,6,2022-07-22,2022-07-21,2022-08-05,2022-08-04,TRAIN,10,20,4,0.2,PLRX;IFMK;SKYT;STNG;TH;SNYR;KLTR;MVIS;RBCN;YMM;EMMS;IMMX;RYTM;HHS;STKL;HGBL;PI;ELA;FORA;VMD,PLRX;IFMK;STNG;TH;SNYR;MVIS;RBCN;YMM;EMMS;IMMX;HHS;STKL;HGBL;PI;ELA;FORA;ULH;SRNE;RGC;TMDX,KLTR;RYTM;SKYT;VMD,RGC;SRNE;TMDX;ULH,0.012044786832371262,0.012941113399932258,0.012841113399932259,0.0001,1,0.25,5,1,0.2
B,6,2022-08-05,2022-08-04,2022-08-19,2022-08-18,TRAIN,10,20,2,0.1,RYTM;PLRX;SKYT;KRUS;PI;VTVT;PKOH;EMMS;TRDA;MOD;STIM;TH;KLTR;GERN;ULH;ELA;JAKK;IMMX;FOLD;RBCN,RYTM;PLRX;SKYT;KRUS;PI;VTVT;PKOH;EMMS;TRDA;MOD;STIM;TH;KLTR;ULH;JAKK;IMMX;FOLD;RBCN;NSSC;SNGX,ELA;GERN,NSSC;SNGX,0.024719906863345915,0.02564482011901233,0.02559482011901233,5e-05,1,0.5,2,0,0.0
B,6,2022-08-19,2022-08-18,2022-09-02,2022-09-01,TRAIN,10,20,2,0.1,RYTM;SKYT;PLRX;KRUS;VTVT;ZVIA;TH;PAYS;PI;NUVL;MOD;YTRA;TRDA;HHS;STEM;LMPX;ENVX;KYMR;ELF;PRLD,RYTM;SKYT;PLRX;KRUS;VTVT;ZVIA;TH;PI;NUVL;MOD;YTRA;TRDA;HHS;STEM;LMPX;KYMR;ELF;PRLD;RXRX;HIMS,ENVX;PAYS,HIMS;RXRX,-0.08202232938581892,-0.07951678715782075,-0.07956678715782074,5e-05,0,0.0,0,0,
B,6,2022-09-02,2022-09-01,2022-09-19,2022-09-16,TRAIN,10,20,2,0.1,RYTM;PLRX;LMPX;KRUS;KALV;KZR;GERN;TMDX;PI;TRDA;NUVL;NVNO;MOBQ;TH;IDN;KYMR;PGEN;PAYS;JAKK;SNES,RYTM;PLRX;LMPX;KRUS;KALV;KZR;GERN;TMDX;PI;TRDA;NUVL;NVNO;MOBQ;TH;KYMR;PGEN;PAYS;JAKK;RGS;SMTI,IDN;SNES,RGS;SMTI,-0.01860695560181828,-0.014118368986622437,-0.014168368986622437,5e-05,0,0.0,1,0,0.0
B,6,2022-09-19,2022-09-16,2022-10-03,2022-09-30,TRAIN,10,20,1,0.05,RYTM;LMPX;IMRX;PLRX;NVNO;STEM;GERN;TH;JAKK;SRG;RLMD;PGEN;IMNM;TMDX;SRTS;VRDN;PI;FLNC;LGHL;RLYB,LMPX;IMRX;PLRX;NVNO;STEM;GERN;TH;JAKK;SRG;RLMD;PGEN;IMNM;TMDX;SRTS;VRDN;PI;FLNC;LGHL;RLYB;IBRX,RYTM,IBRX,-0.13473983871308576,-0.14520841584783237,-0.14523341584783236,2.5e-05,0,0.0,0,0,
B,6,2022-10-03,2022-09-30,2022-10-17,2022-10-14,TRAIN,10,20,5,0.25,RYTM;IMRX;TH;RLMD;ENVX;KLXE;SMID;MNTK;FNGR;PLRX;RLYB;WFRD;IMRA;HROW;LMPX;TNK;VRDN;IFRX;STEM;HLIT,RYTM;IMRX;TH;RLMD;ENVX;SMID;MNTK;PLRX;RLYB;WFRD;IMRA;TNK;VRDN;IFRX;STEM;SPRO;SLNG;NVNO;SRPT;PEN,FNGR;HLIT;HROW;KLXE;LMPX,NVNO;PEN;SLNG;SPRO;SRPT,-0.08601398871253842,-0.11567172915537269,-0.11579672915537269,0.000125,1,0.2,1,0,0.0
B,6,2022-10-17,2022-10-14,2022-10-31,2022-10-28,TRAIN,10,20,4,0.2,VBIX;FNGR;IMRA;RVPH;SLNG;LOGC;KLXE;PLMR;WFRD;NTNX;RYTM;SOBR;EP;XTNT;HROW;SMID;TNK;WEAV;SPRO;IFRX,VBIX;RVPH;SLNG;KLXE;PLMR;WFRD;RYTM;SOBR;EP;XTNT;HROW;SMID;TNK;WEAV;SPRO;IFRX;KROS;GENI;HLIT;UPC,FNGR;IMRA;LOGC;NTNX,GENI;HLIT;KROS;UPC,0.04259929573589756,0.06769361589576219,0.06759361589576218,0.0001,1,0.25,4,1,0.25
B,6,2022-10-31,2022-10-28,2022-11-14,2022-11-11,TRAIN,10,20,2,0.1,VBIX;RVPH;FNGR;IMRA;KLXE;NUVL;IMRX;LOGC;TNGX;WFRD;HROW;SPRO;TRDA;KROS;RBC;LRMR;SOBR;NTNX;PCVX;VERX,VBIX;RVPH;FNGR;IMRA;KLXE;IMRX;TNGX;WFRD;HROW;SPRO;TRDA;KROS;RBC;LRMR;SOBR;NTNX;PCVX;VERX;UNM;UPC,LOGC;NUVL,UNM;UPC,-0.06022781736936502,-0.052459335204506005,-0.05250933520450601,5e-05,1,0.5,3,0,0.0
B,6,2022-11-14,2022-11-11,2022-11-29,2022-11-28,TRAIN,10,20,2,0.1,KGJI;RVPH;FNGR;IMRA;VBIX;KLXE;UPC;LOGC;WFRD;PRKR;HLX;ENSV;NUVL;IDYA;FLUX;MUR;PCVX;RBC;NTNX;OBT,KGJI;RVPH;FNGR;IMRA;VBIX;KLXE;UPC;WFRD;PRKR;HLX;ENSV;NUVL;IDYA;MUR;PCVX;RBC;NTNX;OBT;JILL;VAL,FLUX;LOGC,JILL;VAL,-0.2656117756393166,-0.2607859412740598,-0.2608359412740598,5e-05,0,0.0,2,0,0.0
B,6,2022-11-29,2022-11-28,2022-12-13,2022-12-12,TRAIN,10,20,1,0.05,VBIX;UPC;IMRA;FNGR;FDMT;LOGC;USEA;PDSB;KLXE;IDYA;NUVL;IBEX;JILL;TNGX;WFRD;SONX;FLUX;PACB;GLSI;RMBS,VBIX;UPC;IMRA;FNGR;FDMT;LOGC;USEA;PDSB;KLXE;IDYA;NUVL;IBEX;JILL;TNGX;WFRD;SONX;FLUX;PACB;RMBS;ELF,GLSI,ELF,0.004619093248268587,0.008768686721636106,0.008743686721636106,2.5e-05,0,0.0,3,0,0.0
B,6,2022-12-13,2022-12-12,2022-12-28,2022-12-27,TRAIN,10,20,0,0.0,VBIX;YECO;MSC;UPC;FNGR;FDMT;GOCO;LOGC;USEA;STIM;TNGX;PDSB;ROIV;SONX;FG;KLXE;HGBL;MGNX;IBEX;RMBS,VBIX;YECO;MSC;UPC;FNGR;FDMT;GOCO;LOGC;USEA;STIM;TNGX;PDSB;ROIV;SONX;FG;KLXE;HGBL;MGNX;IBEX;RMBS,,,-0.07206952815279115,-0.07206952815279115,-0.07206952815279115,0.0,0,0.0,0,0,
B,6,2022-12-28,2022-12-27,2023-01-12,2023-01-11,TRAIN,10,20,0,0.0,SISI;VBIX;LOGC;UPC;PDSB;YECO;USEA;VKTX;PMTS;IAG;ROIV;KLXE;RYAM;RCON;PROF;MSC;STIM;FG;SMMT;FDMT,SISI;VBIX;LOGC;UPC;PDSB;YECO;USEA;VKTX;PMTS;IAG;ROIV;KLXE;RYAM;RCON;PROF;MSC;STIM;FG;SMMT;FDMT,,,-0.06009689944428589,-0.06009689944428589,-0.06009689944428589,0.0,0,0.0,1,0,0.0
B,6,2023-01-12,2023-01-11,2023-01-27,2023-01-26,HOLDOUT,10,20,2,0.1,VATE;YECO;HOLO;PROF;MSC;VKTX;FDMT;PDSB;NUTX;IAG;RVSN;LUNA;SMMT;STIM;VISL;MTRX;ROIV;EDSA;GOCO;PACK,VATE;YECO;PROF;MSC;VKTX;FDMT;PDSB;NUTX;IAG;RVSN;LUNA;STIM;VISL;MTRX;ROIV;EDSA;GOCO;PACK;PMTS;GLMD,HOLO;SMMT,GLMD;PMTS,-0.030037682095004903,-0.04800603525260192,-0.04805603525260192,5e-05,1,0.5,2,0,0.0
B,6,2023-01-27,2023-01-26,2023-02-10,2023-02-09,HOLDOUT,10,20,2,0.1,PROF;VATE;MSC;HOLO;VISL;RIGL;PRAX;FDMT;RVSN;SPRB;TGTX;SNAX;EHTH;TNXP;FG;SMMT;IMMX;POET;VRDN;PACK,PROF;VATE;MSC;VISL;RIGL;PRAX;FDMT;RVSN;SPRB;TGTX;SNAX;TNXP;FG;SMMT;IMMX;POET;VRDN;PACK;PPTA;VAXX,EHTH;HOLO,PPTA;VAXX,-0.08393837228837794,-0.03773769824615296,-0.03778769824615296,5e-05,1,0.5,6,1,0.16666666666666666
B,6,2023-02-10,2023-02-09,2023-02-27,2023-02-24,HOLDOUT,10,20,3,0.15,GNS;SPAQ;VATE;VRCA;PRCH;MSC;TGTX;SLQT;SNYR;IMMX;SPRB;SANW;PROF;VISL;RIGL;TNXP;VKTX;LRMR;VAXX;RENT,GNS;VATE;VRCA;PRCH;MSC;TGTX;SNYR;IMMX;SPRB;SANW;PROF;VISL;RIGL;TNXP;VKTX;LRMR;RENT;FDMT;FG;STTK,SLQT;SPAQ;VAXX,FDMT;FG;STTK,-0.10970148599565817,-0.103271288942418,-0.103346288942418,7.500000000000001e-05,1,0.3333333333333333,1,0,0.0
B,6,2023-02-27,2023-02-24,2023-03-13,2023-03-10,HOLDOUT,10,20,3,0.15,SPAQ;GNS;SLQT;SNYR;VRCA;EHTH;MSC;ELYS;PROF;VKTX;VATE;RENT;RVSN;MLTX;FG;STTK;LASE;PHVS;SJ;SOUN,GNS;SLQT;SNYR;VRCA;EHTH;PROF;VKTX;VATE;RENT;RVSN;MLTX;FG;STTK;LASE;PHVS;SJ;SOUN;LRMR;RIGL;RCON,ELYS;MSC;SPAQ,LRMR;RCON;RIGL,-0.12988266198297554,-0.1642507519729386,-0.16432575197293858,7.500000000000001e-05,1,0.3333333333333333,2,0,0.0
B,6,2023-03-13,2023-03-10,2023-03-27,2023-03-24,HOLDOUT,10,20,5,0.25,SPAQ;GNS;SLQT;SNYR;UNCY;VKTX;PESI;ELYS;SKYH;KALA;IBIO;MLTX;VATE;RNXT;HRTG;SPRB;SLNO;MTW;PROF;SJ,SLQT;SNYR;VKTX;ELYS;SKYH;KALA;IBIO;MLTX;VATE;RNXT;HRTG;SPRB;SLNO;MTW;SJ;VRCA;JSPR;HEPA;LUNG;RVSN,GNS;PESI;PROF;SPAQ;UNCY,HEPA;JSPR;LUNG;RVSN;VRCA,-0.080748968411731,-0.0538316252131828,-0.0539566252131828,0.000125,1,0.2,1,0,0.0
B,6,2023-03-27,2023-03-24,2023-04-11,2023-04-10,HOLDOUT,10,20,4,0.2,SPAQ;GNS;IBIO;SNYR;ELYS;TPCS;PESI;SKYH;MTC;KALA;JSPR;SJ;RRGB;VRCA;SOBR;IMRX;SLQT;MIGI;LASE;MLTX,GNS;IBIO;SNYR;ELYS;PESI;SKYH;MTC;KALA;JSPR;SJ;RRGB;VRCA;SOBR;IMRX;SLQT;LASE;RIOT;EOSE;VATE;EBON,MIGI;MLTX;SPAQ;TPCS,EBON;EOSE;RIOT;VATE,-0.1474719681996392,-0.12252711237733487,-0.12262711237733487,0.0001,2,0.5,2,0,0.0
B,6,2023-04-11,2023-04-10,2023-04-25,2023-04-24,HOLDOUT,10,20,5,0.25,SPAQ;UNCY;SNYR;PESI;IMRX;SOUN;TPCS;SLQT;RRGB;GEOS;RIOT;SOBR;EOSE;SONM;SJ;SOPH;GNS;LNTH;TPST;SKYH,UNCY;SNYR;PESI;SOUN;SLQT;RRGB;GEOS;RIOT;SOBR;SONM;SJ;SOPH;GNS;LNTH;SKYH;VKTX;SBEV;PPTA;VERX;MSTR,EOSE;IMRX;SPAQ;TPCS;TPST,MSTR;PPTA;SBEV;VERX;VKTX,-0.09195345455912977,-0.07419562734944736,-0.07432062734944736,0.000125,1,0.2,2,1,0.5
B,6,2023-04-25,2023-04-24,2023-05-09,2023-05-08,HOLDOUT,10,20,3,0.15,SPAQ;SNYR;IMRX;VKTX;PPSI;SONM;SLQT;TPCS;PESI;MLTX;UNCY;NXPL;ELF;NVCT;VERX;PLX;PLSE;LNTH;HY;TNYA,SNYR;IMRX;VKTX;SONM;SLQT;TPCS;PESI;MLTX;UNCY;NXPL;ELF;NVCT;VERX;PLX;PLSE;LNTH;HY;IFRX;GEOS;NAMS,PPSI;SPAQ;TNYA,GEOS;IFRX;NAMS,-0.003252817052589097,-0.024104538777817628,-0.024179538777817627,7.500000000000001e-05,0,0.0,3,1,0.3333333333333333
B,6,2023-05-09,2023-05-08,2023-05-23,2023-05-22,HOLDOUT,10,20,3,0.15,GNLX;SNYR;SOWG;TPCS;PLSE;VKTX;TNYA;PPSI;UNCY;RVPH;PLX;MLTX;SLNO;NXPL;TGTX;HRTG;OBIO;SONM;HY;LFST,GNLX;SNYR;SOWG;TPCS;VKTX;TNYA;PPSI;UNCY;RVPH;MLTX;SLNO;NXPL;TGTX;HRTG;OBIO;SONM;LFST;SPOK;VYNE;SJ,HY;PLSE;PLX,SJ;SPOK;VYNE,-0.01293714101110705,0.015051165840310212,0.014976165840310212,7.500000000000001e-05,1,0.3333333333333333,3,0,0.0
B,6,2023-05-23,2023-05-22,2023-06-07,2023-06-06,HOLDOUT,10,20,1,0.05,PIII;SLNO;TPCS;LODE;GNLX;TNYA;PLSE;SONM;PPSI;RXST;HRTG;SOWG;VKTX;UNCY;VYGR;VYNE;HY;PLPC;SANA;LNTH,PIII;SLNO;TPCS;LODE;GNLX;TNYA;SONM;PPSI;RXST;HRTG;SOWG;VKTX;UNCY;VYGR;VYNE;HY;PLPC;SANA;LNTH;IFRX,PLSE,IFRX,0.011784735719962896,0.009171042888124623,0.009146042888124623,2.5e-05,0,0.0,4,1,0.25
B,6,2023-06-07,2023-06-06,2023-06-22,2023-06-21,HOLDOUT,10,20,4,0.2,PIII;MVIS;TPCS;RMTI;SONM;SLNO;ELTK;EFTR;PPSI;TNYA;LODE;VKTX;RXST;KNDI;FCNCA;NXGL;PLSE;VTSI;IFRX;ENVB,PIII;TPCS;SONM;SLNO;PPSI;TNYA;LODE;VKTX;RXST;KNDI;FCNCA;NXGL;PLSE;VTSI;IFRX;ENVB;VSTM;VYNE;ECX;LMB,EFTR;ELTK;MVIS;RMTI,ECX;LMB;VSTM;VYNE,-0.062444447528309986,-0.038426532473040835,-0.03852653247304084,0.0001,0,0.0,3,2,0.6666666666666666
B,6,2023-06-22,2023-06-21,2023-07-07,2023-07-06,HOLDOUT,10,20,3,0.15,PIII;RMTI;PPSI;MRKR;LFMD;TPCS;ELTK;LFCR;SLNO;SKYW;LODE;TNYA;ROOT;GHRS;VERA;FCNCA;VKTX;KOPN;UPST;VTSI,PIII;RMTI;PPSI;TPCS;ELTK;LFCR;SLNO;SKYW;LODE;TNYA;GHRS;VERA;FCNCA;VKTX;KOPN;UPST;VTSI;PHAT;TORO;NU,LFMD;MRKR;ROOT,NU;PHAT;TORO,-0.04817947531493341,-0.040291888219188936,-0.040366888219188934,7.500000000000001e-05,1,0.3333333333333333,1,0,0.0
B,6,2023-07-07,2023-07-06,2023-07-21,2023-07-20,HOLDOUT,10,20,5,0.25,PPCB;MRKR;RMTI;FNGR;LFMD;PIII;LFCR;TMC;ELTK;WEAV;VERA;REKR;RVYL;MLTX;RGTI;HUT;KPLT;JOBY;ROOT;IZM,PPCB;MRKR;RMTI;FNGR;PIII;LFCR;ELTK;WEAV;VERA;RVYL;MLTX;RGTI;HUT;KPLT;ROOT;LNZA;LODE;UPST;VRT;LTCH,IZM;JOBY;LFMD;REKR;TMC,LNZA;LODE;LTCH;UPST;VRT,0.04565288777451128,0.061277579476243405,0.061152579476243404,0.000125,1,0.2,3,1,0.3333333333333333
B,6,2023-07-21,2023-07-20,2023-08-04,2023-08-03,HOLDOUT,10,20,1,0.05,PPCB;MRKR;UPST;RGTI;VERA;REKR;NSPR;LFCR;LTCH;VRM;WEAV;ROOT;HLLY;MLTX;PGY;RXRX;VRT;IZM;JOBY;RIVN,PPCB;MRKR;UPST;RGTI;VERA;REKR;NSPR;LFCR;LTCH;WEAV;ROOT;HLLY;MLTX;PGY;RXRX;VRT;IZM;JOBY;RIVN;FNGR,VRM,FNGR,-0.026008612751311118,-0.013230035126627529,-0.01325503512662753,2.5e-05,0,0.0,4,0,0.0
B,6,2023-08-04,2023-08-03,2023-08-18,2023-08-17,HOLDOUT,10,20,7,0.35,PPCB;SN;RGTI;UPST;MRKR;PGY;VRM;LFMD;WAL;HLLY;VRT;VERA;W;LIDR;LFCR;MOD;FNGR;JEWL;REAL;MLTX,RGTI;UPST;MRKR;PGY;VRM;LFMD;WAL;HLLY;VERA;LFCR;FNGR;REAL;MLTX;WEAV;MVST;REKR;RXRX;RIVN;PACK;NSPR,JEWL;LIDR;MOD;PPCB;SN;VRT;W,MVST;NSPR;PACK;REKR;RIVN;RXRX;WEAV,-0.21177906337426008,-0.17661683059697905,-0.17679183059697906,0.000175,1,0.14285714285714285,1,0,0.0
B,6,2023-08-18,2023-08-17,2023-09-01,2023-08-31,HOLDOUT,10,20,2,0.1,PPCB;SN;MRKR;HHH;IZM;WETH;RGTI;FNGR;VERA;GCT;REKR;PHVS;KSCP;VRT;ILPT;PGY;ZJYL;TISI;MOD;LFMD,PPCB;MRKR;IZM;WETH;RGTI;FNGR;VERA;GCT;REKR;PHVS;KSCP;VRT;ILPT;PGY;ZJYL;TISI;MOD;LFMD;XTNT;W,HHH;SN,W;XTNT,0.032683192296533645,0.02599989191706843,0.025949891917068427,5e-05,1,0.5,4,1,0.25
B,6,2023-09-01,2023-08-31,2023-09-18,2023-09-15,HOLDOUT,10,20,2,0.1,PPCB;ICCT;KLDO;SN;HOLO;HHH;FNGR;MRKR;WETH;TOI;PHVS;IZM;VRT;REKR;ILPT;LNZA;ULBI;KSCP;ROOT;GCT,PPCB;KLDO;SN;HOLO;FNGR;MRKR;WETH;TOI;PHVS;IZM;VRT;REKR;ILPT;LNZA;ULBI;KSCP;ROOT;GCT;VERA;PACK,HHH;ICCT,PACK;VERA,-0.1692924676801593,-0.1332525577336901,-0.1333025577336901,5e-05,1,0.5,1,1,1.0
B,6,2023-09-18,2023-09-15,2023-10-02,2023-09-29,HOLDOUT,10,20,3,0.15,PPCB;SN;KLDO;KGJI;ICCT;HHH;FNGR;TOI;MYO;NVOS;ULBI;TNGX;TORO;MLTX;SMIT;NVNO;WFRD;HLX;VRT;TLRY,PPCB;SN;KGJI;ICCT;FNGR;TOI;MYO;NVOS;ULBI;TNGX;TORO;MLTX;NVNO;WFRD;HLX;VRT;TLRY;VNO;REKR;PDS,HHH;KLDO;SMIT,PDS;REKR;VNO,-0.04811298721195478,-0.06882698836783763,-0.06890198836783763,7.500000000000001e-05,2,0.6666666666666666,1,0,0.0
B,6,2023-10-02,2023-09-29,2023-10-16,2023-10-13,HOLDOUT,10,20,9,0.45,SN;KLDO;KGJI;ICCT;SLNO;TNGX;HHH;FEMY;TOI;VIRC;SMIT;MTRX;GLBS;ZJYL;ULBI;GEOS;LEU;GDHG;HLX;MMYT,KGJI;TNGX;SMIT;MTRX;ZJYL;ULBI;GEOS;LEU;GDHG;HLX;MMYT;TIGR;HNRG;HRTG;PAY;PRDO;HPP;VRT;MPTI;OBE,FEMY;GLBS;HHH;ICCT;KLDO;SLNO;SN;TOI;VIRC,HNRG;HPP;HRTG;MPTI;OBE;PAY;PRDO;TIGR;VRT,-0.07351276223500106,0.010648159000814842,0.010423159000814843,0.00022500000000000002,5,0.5555555555555556,1,1,1.0
B,6,2023-10-16,2023-10-13,2023-10-30,2023-10-27,HOLDOUT,10,20,6,0.3,SN;KLDO;KGJI;SKYE;ICCT;GDHG;SMIT;GLBS;HHH;MPTI;MTRX;SLNO;ULBI;HNRG;TOI;IFMK;GEOS;TNGX;TIGR;SOWG,KLDO;SMIT;GLBS;MPTI;MTRX;SLNO;ULBI;HNRG;TOI;IFMK;GEOS;TNGX;TIGR;SOWG;LFMD;URG;JILL;MMYT;RYTM;PR,GDHG;HHH;ICCT;KGJI;SKYE;SN,JILL;LFMD;MMYT;PR;RYTM;URG,-0.29734148412254846,-0.27425590815985673,-0.2744059081598567,0.00015000000000000001,4,0.6666666666666666,2,0,0.0
